station_id,datetime,date,year,month,day,hour,T0_p1
1,02Jul2008:18:00:00,02Jul2008,2008,7,2,18,85
1,02Jul2008:19:00:00,02Jul2008,2008,7,2,19,81
1,02Jul2008:20:00:00,02Jul2008,2008,7,2,20,79
1,02Jul2008:21:00:00,02Jul2008,2008,7,2,21,76
1,02Jul2008:22:00:00,02Jul2008,2008,7,2,22,76
1,02Jul2008:23:00:00,02Jul2008,2008,7,2,23,74
1,03Jul2008:0:00:00,02Jul2008,2008,7,2,24,74
1,03Jul2008:1:00:00,03Jul2008,2008,7,3,1,72
1,03Jul2008:2:00:00,03Jul2008,2008,7,3,2,69
1,03Jul2008:3:00:00,03Jul2008,2008,7,3,3,71
1,03Jul2008:4:00:00,03Jul2008,2008,7,3,4,71
1,03Jul2008:5:00:00,03Jul2008,2008,7,3,5,71
1,03Jul2008:6:00:00,03Jul2008,2008,7,3,6,70
1,03Jul2008:7:00:00,03Jul2008,2008,7,3,7,72
1,03Jul2008:8:00:00,03Jul2008,2008,7,3,8,78
1,03Jul2008:9:00:00,03Jul2008,2008,7,3,9,81
1,03Jul2008:10:00:00,03Jul2008,2008,7,3,10,83
1,03Jul2008:11:00:00,03Jul2008,2008,7,3,11,84
1,03Jul2008:12:00:00,03Jul2008,2008,7,3,12,87
1,03Jul2008:13:00:00,03Jul2008,2008,7,3,13,90
1,03Jul2008:14:00:00,03Jul2008,2008,7,3,14,90
1,03Jul2008:15:00:00,03Jul2008,2008,7,3,15,91
1,03Jul2008:16:00:00,03Jul2008,2008,7,3,16,89
1,03Jul2008:17:00:00,03Jul2008,2008,7,3,17,89
1,03Jul2008:18:00:00,03Jul2008,2008,7,3,18,86
1,03Jul2008:19:00:00,03Jul2008,2008,7,3,19,84
1,03Jul2008:20:00:00,03Jul2008,2008,7,3,20,82
1,03Jul2008:21:00:00,03Jul2008,2008,7,3,21,81
1,03Jul2008:22:00:00,03Jul2008,2008,7,3,22,79
1,03Jul2008:23:00:00,03Jul2008,2008,7,3,23,79
1,04Jul2008:0:00:00,03Jul2008,2008,7,3,24,78
1,04Jul2008:1:00:00,04Jul2008,2008,7,4,1,78
1,04Jul2008:2:00:00,04Jul2008,2008,7,4,2,78
1,04Jul2008:3:00:00,04Jul2008,2008,7,4,3,78
1,04Jul2008:4:00:00,04Jul2008,2008,7,4,4,78
1,04Jul2008:5:00:00,04Jul2008,2008,7,4,5,77
1,04Jul2008:6:00:00,04Jul2008,2008,7,4,6,76
1,04Jul2008:7:00:00,04Jul2008,2008,7,4,7,77
1,04Jul2008:8:00:00,04Jul2008,2008,7,4,8,80
1,04Jul2008:9:00:00,04Jul2008,2008,7,4,9,81
1,04Jul2008:10:00:00,04Jul2008,2008,7,4,10,82
1,04Jul2008:11:00:00,04Jul2008,2008,7,4,11,86
1,04Jul2008:12:00:00,04Jul2008,2008,7,4,12,88
1,04Jul2008:13:00:00,04Jul2008,2008,7,4,13,89
1,04Jul2008:14:00:00,04Jul2008,2008,7,4,14,91
1,04Jul2008:15:00:00,04Jul2008,2008,7,4,15,91
1,04Jul2008:16:00:00,04Jul2008,2008,7,4,16,88
1,04Jul2008:17:00:00,04Jul2008,2008,7,4,17,85
1,04Jul2008:18:00:00,04Jul2008,2008,7,4,18,86
1,04Jul2008:19:00:00,04Jul2008,2008,7,4,19,83
1,04Jul2008:20:00:00,04Jul2008,2008,7,4,20,82
1,04Jul2008:21:00:00,04Jul2008,2008,7,4,21,81
1,04Jul2008:22:00:00,04Jul2008,2008,7,4,22,77
1,04Jul2008:23:00:00,04Jul2008,2008,7,4,23,74
1,05Jul2008:0:00:00,04Jul2008,2008,7,4,24,75
1,05Jul2008:1:00:00,05Jul2008,2008,7,5,1,75
1,05Jul2008:2:00:00,05Jul2008,2008,7,5,2,73
1,05Jul2008:3:00:00,05Jul2008,2008,7,5,3,72
1,05Jul2008:4:00:00,05Jul2008,2008,7,5,4,74
1,05Jul2008:5:00:00,05Jul2008,2008,7,5,5,74
1,05Jul2008:6:00:00,05Jul2008,2008,7,5,6,72
1,05Jul2008:7:00:00,05Jul2008,2008,7,5,7,74
1,05Jul2008:8:00:00,05Jul2008,2008,7,5,8,76
1,05Jul2008:9:00:00,05Jul2008,2008,7,5,9,78
1,05Jul2008:10:00:00,05Jul2008,2008,7,5,10,78
1,05Jul2008:11:00:00,05Jul2008,2008,7,5,11,81
1,05Jul2008:12:00:00,05Jul2008,2008,7,5,12,82
1,05Jul2008:13:00:00,05Jul2008,2008,7,5,13,83
1,05Jul2008:14:00:00,05Jul2008,2008,7,5,14,81
1,05Jul2008:15:00:00,05Jul2008,2008,7,5,15,83
1,05Jul2008:16:00:00,05Jul2008,2008,7,5,16,80
1,05Jul2008:17:00:00,05Jul2008,2008,7,5,17,83
1,05Jul2008:18:00:00,05Jul2008,2008,7,5,18,81
1,05Jul2008:19:00:00,05Jul2008,2008,7,5,19,78
1,05Jul2008:20:00:00,05Jul2008,2008,7,5,20,76
1,05Jul2008:21:00:00,05Jul2008,2008,7,5,21,74
1,05Jul2008:22:00:00,05Jul2008,2008,7,5,22,74
1,05Jul2008:23:00:00,05Jul2008,2008,7,5,23,74
1,06Jul2008:0:00:00,05Jul2008,2008,7,5,24,74
1,06Jul2008:1:00:00,06Jul2008,2008,7,6,1,72
1,06Jul2008:2:00:00,06Jul2008,2008,7,6,2,72
1,06Jul2008:3:00:00,06Jul2008,2008,7,6,3,72
1,06Jul2008:4:00:00,06Jul2008,2008,7,6,4,72
1,06Jul2008:5:00:00,06Jul2008,2008,7,6,5,72
1,06Jul2008:6:00:00,06Jul2008,2008,7,6,6,72
1,06Jul2008:7:00:00,06Jul2008,2008,7,6,7,74
1,06Jul2008:8:00:00,06Jul2008,2008,7,6,8,76
1,06Jul2008:9:00:00,06Jul2008,2008,7,6,9,78
1,06Jul2008:10:00:00,06Jul2008,2008,7,6,10,79
1,06Jul2008:11:00:00,06Jul2008,2008,7,6,11,80
1,06Jul2008:12:00:00,06Jul2008,2008,7,6,12,81
1,06Jul2008:13:00:00,06Jul2008,2008,7,6,13,81
1,06Jul2008:14:00:00,06Jul2008,2008,7,6,14,83
1,06Jul2008:15:00:00,06Jul2008,2008,7,6,15,82
1,06Jul2008:16:00:00,06Jul2008,2008,7,6,16,84
1,06Jul2008:17:00:00,06Jul2008,2008,7,6,17,82
1,06Jul2008:18:00:00,06Jul2008,2008,7,6,18,83
1,06Jul2008:19:00:00,06Jul2008,2008,7,6,19,81
1,06Jul2008:20:00:00,06Jul2008,2008,7,6,20,79
1,06Jul2008:21:00:00,06Jul2008,2008,7,6,21,76
1,06Jul2008:22:00:00,06Jul2008,2008,7,6,22,77
1,06Jul2008:23:00:00,06Jul2008,2008,7,6,23,77
1,07Jul2008:0:00:00,06Jul2008,2008,7,6,24,75
1,07Jul2008:1:00:00,07Jul2008,2008,7,7,1,74
1,07Jul2008:2:00:00,07Jul2008,2008,7,7,2,75
1,07Jul2008:3:00:00,07Jul2008,2008,7,7,3,74
1,07Jul2008:4:00:00,07Jul2008,2008,7,7,4,71
1,07Jul2008:5:00:00,07Jul2008,2008,7,7,5,71
1,07Jul2008:6:00:00,07Jul2008,2008,7,7,6,70
1,07Jul2008:7:00:00,07Jul2008,2008,7,7,7,72
1,07Jul2008:8:00:00,07Jul2008,2008,7,7,8,76
1,07Jul2008:9:00:00,07Jul2008,2008,7,7,9,79
1,07Jul2008:10:00:00,07Jul2008,2008,7,7,10,82
1,07Jul2008:11:00:00,07Jul2008,2008,7,7,11,86
1,07Jul2008:12:00:00,07Jul2008,2008,7,7,12,87
1,07Jul2008:13:00:00,07Jul2008,2008,7,7,13,87
1,07Jul2008:14:00:00,07Jul2008,2008,7,7,14,86
1,07Jul2008:15:00:00,07Jul2008,2008,7,7,15,87
1,07Jul2008:16:00:00,07Jul2008,2008,7,7,16,88
1,07Jul2008:17:00:00,07Jul2008,2008,7,7,17,88
1,07Jul2008:18:00:00,07Jul2008,2008,7,7,18,88
1,07Jul2008:19:00:00,07Jul2008,2008,7,7,19,87
1,07Jul2008:20:00:00,07Jul2008,2008,7,7,20,84
1,07Jul2008:21:00:00,07Jul2008,2008,7,7,21,81
1,07Jul2008:22:00:00,07Jul2008,2008,7,7,22,79
1,07Jul2008:23:00:00,07Jul2008,2008,7,7,23,79
1,08Jul2008:0:00:00,07Jul2008,2008,7,7,24,78
2,30Jun2008:7:00:00,30Jun2008,2008,6,30,7,64
2,30Jun2008:8:00:00,30Jun2008,2008,6,30,8,67
2,30Jun2008:9:00:00,30Jun2008,2008,6,30,9,69
2,30Jun2008:10:00:00,30Jun2008,2008,6,30,10,72
2,30Jun2008:11:00:00,30Jun2008,2008,6,30,11,75
2,30Jun2008:12:00:00,30Jun2008,2008,6,30,12,76
2,30Jun2008:13:00:00,30Jun2008,2008,6,30,13,75
2,30Jun2008:14:00:00,30Jun2008,2008,6,30,14,76
2,30Jun2008:15:00:00,30Jun2008,2008,6,30,15,75
2,30Jun2008:16:00:00,30Jun2008,2008,6,30,16,77
2,30Jun2008:17:00:00,30Jun2008,2008,6,30,17,77
2,30Jun2008:18:00:00,30Jun2008,2008,6,30,18,74
2,30Jun2008:19:00:00,30Jun2008,2008,6,30,19,69
2,30Jun2008:20:00:00,30Jun2008,2008,6,30,20,68
2,30Jun2008:21:00:00,30Jun2008,2008,6,30,21,67
2,30Jun2008:22:00:00,30Jun2008,2008,6,30,22,66
2,30Jun2008:23:00:00,30Jun2008,2008,6,30,23,65
2,01Jul2008:0:00:00,30Jun2008,2008,6,30,24,62
2,01Jul2008:1:00:00,01Jul2008,2008,7,1,1,60
2,01Jul2008:2:00:00,01Jul2008,2008,7,1,2,60
2,01Jul2008:3:00:00,01Jul2008,2008,7,1,3,59
2,01Jul2008:4:00:00,01Jul2008,2008,7,1,4,58
2,01Jul2008:5:00:00,01Jul2008,2008,7,1,5,55
2,01Jul2008:6:00:00,01Jul2008,2008,7,1,6,55
2,01Jul2008:7:00:00,01Jul2008,2008,7,1,7,59
2,01Jul2008:8:00:00,01Jul2008,2008,7,1,8,62
2,01Jul2008:9:00:00,01Jul2008,2008,7,1,9,65
2,01Jul2008:10:00:00,01Jul2008,2008,7,1,10,67
2,01Jul2008:11:00:00,01Jul2008,2008,7,1,11,67
2,01Jul2008:12:00:00,01Jul2008,2008,7,1,12,69
2,01Jul2008:13:00:00,01Jul2008,2008,7,1,13,70
2,01Jul2008:14:00:00,01Jul2008,2008,7,1,14,70
2,01Jul2008:15:00:00,01Jul2008,2008,7,1,15,72
2,01Jul2008:16:00:00,01Jul2008,2008,7,1,16,74
2,01Jul2008:17:00:00,01Jul2008,2008,7,1,17,73
2,01Jul2008:18:00:00,01Jul2008,2008,7,1,18,72
2,01Jul2008:19:00:00,01Jul2008,2008,7,1,19,71
2,01Jul2008:20:00:00,01Jul2008,2008,7,1,20,69
2,01Jul2008:21:00:00,01Jul2008,2008,7,1,21,65
2,01Jul2008:22:00:00,01Jul2008,2008,7,1,22,61
2,01Jul2008:23:00:00,01Jul2008,2008,7,1,23,59
2,02Jul2008:0:00:00,01Jul2008,2008,7,1,24,57
2,02Jul2008:1:00:00,02Jul2008,2008,7,2,1,55
2,02Jul2008:2:00:00,02Jul2008,2008,7,2,2,55
2,02Jul2008:3:00:00,02Jul2008,2008,7,2,3,53
2,02Jul2008:4:00:00,02Jul2008,2008,7,2,4,52
2,02Jul2008:5:00:00,02Jul2008,2008,7,2,5,51
2,02Jul2008:6:00:00,02Jul2008,2008,7,2,6,51
2,02Jul2008:7:00:00,02Jul2008,2008,7,2,7,53
2,02Jul2008:8:00:00,02Jul2008,2008,7,2,8,58
2,02Jul2008:9:00:00,02Jul2008,2008,7,2,9,65
2,02Jul2008:10:00:00,02Jul2008,2008,7,2,10,71
2,02Jul2008:11:00:00,02Jul2008,2008,7,2,11,75
2,02Jul2008:12:00:00,02Jul2008,2008,7,2,12,77
2,02Jul2008:13:00:00,02Jul2008,2008,7,2,13,78
2,02Jul2008:14:00:00,02Jul2008,2008,7,2,14,79
2,02Jul2008:15:00:00,02Jul2008,2008,7,2,15,80
2,02Jul2008:16:00:00,02Jul2008,2008,7,2,16,81
2,02Jul2008:17:00:00,02Jul2008,2008,7,2,17,81
2,02Jul2008:18:00:00,02Jul2008,2008,7,2,18,80
2,02Jul2008:19:00:00,02Jul2008,2008,7,2,19,79
2,02Jul2008:20:00:00,02Jul2008,2008,7,2,20,76
2,02Jul2008:21:00:00,02Jul2008,2008,7,2,21,68
2,02Jul2008:22:00:00,02Jul2008,2008,7,2,22,64
2,02Jul2008:23:00:00,02Jul2008,2008,7,2,23,63
2,03Jul2008:0:00:00,02Jul2008,2008,7,2,24,61
2,03Jul2008:1:00:00,03Jul2008,2008,7,3,1,59
2,03Jul2008:2:00:00,03Jul2008,2008,7,3,2,58
2,03Jul2008:3:00:00,03Jul2008,2008,7,3,3,57
2,03Jul2008:4:00:00,03Jul2008,2008,7,3,4,56
2,03Jul2008:5:00:00,03Jul2008,2008,7,3,5,55
2,03Jul2008:6:00:00,03Jul2008,2008,7,3,6,56
2,03Jul2008:7:00:00,03Jul2008,2008,7,3,7,58
2,03Jul2008:8:00:00,03Jul2008,2008,7,3,8,64
2,03Jul2008:9:00:00,03Jul2008,2008,7,3,9,70
2,03Jul2008:10:00:00,03Jul2008,2008,7,3,10,75
2,03Jul2008:11:00:00,03Jul2008,2008,7,3,11,78
2,03Jul2008:12:00:00,03Jul2008,2008,7,3,12,81
2,03Jul2008:13:00:00,03Jul2008,2008,7,3,13,83
2,03Jul2008:14:00:00,03Jul2008,2008,7,3,14,85
2,03Jul2008:15:00:00,03Jul2008,2008,7,3,15,85
2,03Jul2008:16:00:00,03Jul2008,2008,7,3,16,85
2,03Jul2008:17:00:00,03Jul2008,2008,7,3,17,85
2,03Jul2008:18:00:00,03Jul2008,2008,7,3,18,83
2,03Jul2008:19:00:00,03Jul2008,2008,7,3,19,82
2,03Jul2008:20:00:00,03Jul2008,2008,7,3,20,77
2,03Jul2008:21:00:00,03Jul2008,2008,7,3,21,73
2,03Jul2008:22:00:00,03Jul2008,2008,7,3,22,68
2,03Jul2008:23:00:00,03Jul2008,2008,7,3,23,67
2,04Jul2008:0:00:00,03Jul2008,2008,7,3,24,66
2,04Jul2008:1:00:00,04Jul2008,2008,7,4,1,65
2,04Jul2008:2:00:00,04Jul2008,2008,7,4,2,66
2,04Jul2008:3:00:00,04Jul2008,2008,7,4,3,65
2,04Jul2008:4:00:00,04Jul2008,2008,7,4,4,65
2,04Jul2008:5:00:00,04Jul2008,2008,7,4,5,65
2,04Jul2008:6:00:00,04Jul2008,2008,7,4,6,64
2,04Jul2008:7:00:00,04Jul2008,2008,7,4,7,66
2,04Jul2008:8:00:00,04Jul2008,2008,7,4,8,69
2,04Jul2008:9:00:00,04Jul2008,2008,7,4,9,72
2,04Jul2008:10:00:00,04Jul2008,2008,7,4,10,75
2,04Jul2008:11:00:00,04Jul2008,2008,7,4,11,77
2,04Jul2008:12:00:00,04Jul2008,2008,7,4,12,81
2,04Jul2008:13:00:00,04Jul2008,2008,7,4,13,82
2,04Jul2008:14:00:00,04Jul2008,2008,7,4,14,81
2,04Jul2008:15:00:00,04Jul2008,2008,7,4,15,79
2,04Jul2008:16:00:00,04Jul2008,2008,7,4,16,79
2,04Jul2008:17:00:00,04Jul2008,2008,7,4,17,78
2,04Jul2008:18:00:00,04Jul2008,2008,7,4,18,79
2,04Jul2008:19:00:00,04Jul2008,2008,7,4,19,77
2,04Jul2008:20:00:00,04Jul2008,2008,7,4,20,76
2,04Jul2008:21:00:00,04Jul2008,2008,7,4,21,72
2,04Jul2008:22:00:00,04Jul2008,2008,7,4,22,73
2,04Jul2008:23:00:00,04Jul2008,2008,7,4,23,70
2,05Jul2008:0:00:00,04Jul2008,2008,7,4,24,70
2,05Jul2008:1:00:00,05Jul2008,2008,7,5,1,69
2,05Jul2008:2:00:00,05Jul2008,2008,7,5,2,68
2,05Jul2008:3:00:00,05Jul2008,2008,7,5,3,68
2,05Jul2008:4:00:00,05Jul2008,2008,7,5,4,66
2,05Jul2008:5:00:00,05Jul2008,2008,7,5,5,66
2,05Jul2008:6:00:00,05Jul2008,2008,7,5,6,66
2,05Jul2008:7:00:00,05Jul2008,2008,7,5,7,66
2,05Jul2008:8:00:00,05Jul2008,2008,7,5,8,67
2,05Jul2008:9:00:00,05Jul2008,2008,7,5,9,68
2,05Jul2008:10:00:00,05Jul2008,2008,7,5,10,71
2,05Jul2008:11:00:00,05Jul2008,2008,7,5,11,73
2,05Jul2008:12:00:00,05Jul2008,2008,7,5,12,75
2,05Jul2008:13:00:00,05Jul2008,2008,7,5,13,76
2,05Jul2008:14:00:00,05Jul2008,2008,7,5,14,76
2,05Jul2008:15:00:00,05Jul2008,2008,7,5,15,78
2,05Jul2008:16:00:00,05Jul2008,2008,7,5,16,77
2,05Jul2008:17:00:00,05Jul2008,2008,7,5,17,77
2,05Jul2008:18:00:00,05Jul2008,2008,7,5,18,78
2,05Jul2008:19:00:00,05Jul2008,2008,7,5,19,75
2,05Jul2008:20:00:00,05Jul2008,2008,7,5,20,73
2,05Jul2008:21:00:00,05Jul2008,2008,7,5,21,71
2,05Jul2008:22:00:00,05Jul2008,2008,7,5,22,71
2,05Jul2008:23:00:00,05Jul2008,2008,7,5,23,70
2,06Jul2008:0:00:00,05Jul2008,2008,7,5,24,70
2,06Jul2008:1:00:00,06Jul2008,2008,7,6,1,68
2,06Jul2008:2:00:00,06Jul2008,2008,7,6,2,68
2,06Jul2008:3:00:00,06Jul2008,2008,7,6,3,68
2,06Jul2008:4:00:00,06Jul2008,2008,7,6,4,66
2,06Jul2008:5:00:00,06Jul2008,2008,7,6,5,67
2,06Jul2008:6:00:00,06Jul2008,2008,7,6,6,66
2,06Jul2008:7:00:00,06Jul2008,2008,7,6,7,66
2,06Jul2008:8:00:00,06Jul2008,2008,7,6,8,68
2,06Jul2008:9:00:00,06Jul2008,2008,7,6,9,68
2,06Jul2008:10:00:00,06Jul2008,2008,7,6,10,70
2,06Jul2008:11:00:00,06Jul2008,2008,7,6,11,72
2,06Jul2008:12:00:00,06Jul2008,2008,7,6,12,74
2,06Jul2008:13:00:00,06Jul2008,2008,7,6,13,77
2,06Jul2008:14:00:00,06Jul2008,2008,7,6,14,79
2,06Jul2008:15:00:00,06Jul2008,2008,7,6,15,78
2,06Jul2008:16:00:00,06Jul2008,2008,7,6,16,77
2,06Jul2008:17:00:00,06Jul2008,2008,7,6,17,76
2,06Jul2008:18:00:00,06Jul2008,2008,7,6,18,74
2,06Jul2008:19:00:00,06Jul2008,2008,7,6,19,74
2,06Jul2008:20:00:00,06Jul2008,2008,7,6,20,72
2,06Jul2008:21:00:00,06Jul2008,2008,7,6,21,69
2,06Jul2008:22:00:00,06Jul2008,2008,7,6,22,69
2,06Jul2008:23:00:00,06Jul2008,2008,7,6,23,67
2,07Jul2008:0:00:00,06Jul2008,2008,7,6,24,68
2,07Jul2008:1:00:00,07Jul2008,2008,7,7,1,68
2,07Jul2008:2:00:00,07Jul2008,2008,7,7,2,68
2,07Jul2008:3:00:00,07Jul2008,2008,7,7,3,66
2,07Jul2008:4:00:00,07Jul2008,2008,7,7,4,65
2,07Jul2008:5:00:00,07Jul2008,2008,7,7,5,65
2,07Jul2008:6:00:00,07Jul2008,2008,7,7,6,65
2,07Jul2008:7:00:00,07Jul2008,2008,7,7,7,65
2,07Jul2008:8:00:00,07Jul2008,2008,7,7,8,67
2,07Jul2008:9:00:00,07Jul2008,2008,7,7,9,68
2,07Jul2008:10:00:00,07Jul2008,2008,7,7,10,72
2,07Jul2008:11:00:00,07Jul2008,2008,7,7,11,76
2,07Jul2008:12:00:00,07Jul2008,2008,7,7,12,79
2,07Jul2008:13:00:00,07Jul2008,2008,7,7,13,79
2,07Jul2008:14:00:00,07Jul2008,2008,7,7,14,81
2,07Jul2008:15:00:00,07Jul2008,2008,7,7,15,80
2,07Jul2008:16:00:00,07Jul2008,2008,7,7,16,80
2,07Jul2008:17:00:00,07Jul2008,2008,7,7,17,78
2,07Jul2008:18:00:00,07Jul2008,2008,7,7,18,68
2,07Jul2008:19:00:00,07Jul2008,2008,7,7,19,66
2,07Jul2008:20:00:00,07Jul2008,2008,7,7,20,68
2,07Jul2008:21:00:00,07Jul2008,2008,7,7,21,66
2,07Jul2008:22:00:00,07Jul2008,2008,7,7,22,67
2,07Jul2008:23:00:00,07Jul2008,2008,7,7,23,66
2,08Jul2008:0:00:00,07Jul2008,2008,7,7,24,65
3,30Jun2008:7:00:00,30Jun2008,2008,6,30,7,73
3,30Jun2008:8:00:00,30Jun2008,2008,6,30,8,74
3,30Jun2008:9:00:00,30Jun2008,2008,6,30,9,75
3,30Jun2008:10:00:00,30Jun2008,2008,6,30,10,76
3,30Jun2008:11:00:00,30Jun2008,2008,6,30,11,80
3,30Jun2008:12:00:00,30Jun2008,2008,6,30,12,81
3,30Jun2008:13:00:00,30Jun2008,2008,6,30,13,83
3,30Jun2008:14:00:00,30Jun2008,2008,6,30,14,84
3,30Jun2008:15:00:00,30Jun2008,2008,6,30,15,85
3,30Jun2008:16:00:00,30Jun2008,2008,6,30,16,85
3,30Jun2008:17:00:00,30Jun2008,2008,6,30,17,85
3,30Jun2008:18:00:00,30Jun2008,2008,6,30,18,83
3,30Jun2008:19:00:00,30Jun2008,2008,6,30,19,79
3,30Jun2008:20:00:00,30Jun2008,2008,6,30,20,74
3,30Jun2008:21:00:00,30Jun2008,2008,6,30,21,71
3,30Jun2008:22:00:00,30Jun2008,2008,6,30,22,69
3,30Jun2008:23:00:00,30Jun2008,2008,6,30,23,69
3,01Jul2008:0:00:00,30Jun2008,2008,6,30,24,66
3,01Jul2008:1:00:00,01Jul2008,2008,7,1,1,63
3,01Jul2008:2:00:00,01Jul2008,2008,7,1,2,64
3,01Jul2008:3:00:00,01Jul2008,2008,7,1,3,65
3,01Jul2008:4:00:00,01Jul2008,2008,7,1,4,62
3,01Jul2008:5:00:00,01Jul2008,2008,7,1,5,62
3,01Jul2008:6:00:00,01Jul2008,2008,7,1,6,64
3,01Jul2008:7:00:00,01Jul2008,2008,7,1,7,66
3,01Jul2008:8:00:00,01Jul2008,2008,7,1,8,69
3,01Jul2008:9:00:00,01Jul2008,2008,7,1,9,72
3,01Jul2008:10:00:00,01Jul2008,2008,7,1,10,74
3,01Jul2008:11:00:00,01Jul2008,2008,7,1,11,75
3,01Jul2008:12:00:00,01Jul2008,2008,7,1,12,78
3,01Jul2008:13:00:00,01Jul2008,2008,7,1,13,79
3,01Jul2008:14:00:00,01Jul2008,2008,7,1,14,80
3,01Jul2008:15:00:00,01Jul2008,2008,7,1,15,81
3,01Jul2008:16:00:00,01Jul2008,2008,7,1,16,82
3,01Jul2008:17:00:00,01Jul2008,2008,7,1,17,80
3,01Jul2008:18:00:00,01Jul2008,2008,7,1,18,82
3,01Jul2008:19:00:00,01Jul2008,2008,7,1,19,80
3,01Jul2008:20:00:00,01Jul2008,2008,7,1,20,77
3,01Jul2008:21:00:00,01Jul2008,2008,7,1,21,74
3,01Jul2008:22:00:00,01Jul2008,2008,7,1,22,71
3,01Jul2008:23:00:00,01Jul2008,2008,7,1,23,68
3,02Jul2008:0:00:00,01Jul2008,2008,7,1,24,68
3,02Jul2008:1:00:00,02Jul2008,2008,7,2,1,68
3,02Jul2008:2:00:00,02Jul2008,2008,7,2,2,67
3,02Jul2008:3:00:00,02Jul2008,2008,7,2,3,67
3,02Jul2008:4:00:00,02Jul2008,2008,7,2,4,66
3,02Jul2008:5:00:00,02Jul2008,2008,7,2,5,65
3,02Jul2008:6:00:00,02Jul2008,2008,7,2,6,60
3,02Jul2008:7:00:00,02Jul2008,2008,7,2,7,67
3,02Jul2008:8:00:00,02Jul2008,2008,7,2,8,72
