,zone,year,month,day,hour,actual,predicted_NN
132,9,2005,3,11,12,60879,75684.0703125
133,9,2005,3,11,13,61341,77700.71875
134,9,2005,3,11,14,62118,54566.3515625
135,9,2005,3,11,15,62454,74561.40625
136,9,2005,3,11,16,62517,80408.7421875
137,9,2005,3,11,17,62559,76066.375
138,9,2005,3,11,18,71358,63012.21875
139,9,2005,3,11,19,76818,75633.8984375
140,9,2005,3,11,20,80955,75498.5078125
141,9,2005,3,11,21,77448,76290.4921875
142,9,2005,3,11,22,75621,73215.6953125
143,9,2005,3,11,23,75705,76611.8984375
144,9,2005,3,12,0,76545,63050.3359375
145,9,2005,3,12,1,77028,74753.9296875
146,9,2005,3,12,2,77238,74784.9609375
147,9,2005,3,12,3,77364,62888.7734375
148,9,2005,3,12,4,77511,72760.1640625
149,9,2005,3,12,5,77448,72603.4609375
150,9,2005,3,12,6,77007,62306.7734375
151,9,2005,3,12,7,77175,62699.796875
152,9,2005,3,12,8,77238,34989.0
153,9,2005,3,12,9,76377,40510.72265625
154,9,2005,3,12,10,75810,75571.9921875
155,9,2005,3,12,11,76020,76069.2109375
156,9,2005,3,12,12,68733,62107.9296875
157,9,2005,3,12,13,62475,74110.5625
158,9,2005,3,12,14,62685,65456.17578125
159,9,2005,3,12,15,62412,66508.390625
160,9,2005,3,12,16,62433,66662.8359375
161,9,2005,3,12,17,61929,80658.4453125
162,9,2005,3,12,18,61887,81301.0546875
163,9,2005,3,12,19,62391,62508.03515625
164,9,2005,3,12,20,63399,64045.3828125
165,9,2005,3,12,21,63378,63785.0625
166,9,2005,3,12,22,72408,75230.953125
167,9,2005,3,12,23,76146,74723.8046875
168,9,2005,6,20,0,57099,74893.2578125
169,9,2005,6,20,1,65793,79767.9375
170,9,2005,6,20,2,66402,85878.59375
171,9,2005,6,20,3,66150,80306.15625
172,9,2005,6,20,4,66780,79235.0859375
173,9,2005,6,20,5,66423,79089.40625
174,9,2005,6,20,6,63084,78931.546875
175,9,2005,6,20,7,66654,74878.0625
176,9,2005,6,20,8,66465,71622.0625
177,9,2005,6,20,9,66444,73189.2109375
178,9,2005,6,20,10,66675,73315.625
179,9,2005,6,20,11,70539,74028.2578125
180,9,2005,6,20,12,80199,74966.140625
181,9,2005,6,20,13,79968,80824.4609375
182,9,2005,6,20,14,79905,81716.234375
183,9,2005,6,20,15,80157,81892.3203125
184,9,2005,6,20,16,82320,81580.4453125
185,9,2005,6,20,17,83013,81428.2890625
186,9,2005,6,20,18,82908,81681.4296875
187,9,2005,6,20,19,82404,77791.671875
188,9,2005,6,20,20,82215,90748.453125
189,9,2005,6,20,21,82404,73209.546875
190,9,2005,6,20,22,82866,73765.3515625
191,9,2005,6,20,23,83034,56628.34375
192,9,2005,6,21,0,83370,78857.7734375
193,9,2005,6,21,1,84063,78227.2109375
194,9,2005,6,21,2,83433,78283.7890625
195,9,2005,6,21,3,79821,78202.8828125
196,9,2005,6,21,4,65268,78275.734375
197,9,2005,6,21,5,65394,79722.234375
198,9,2005,6,21,6,67683,71523.796875
199,9,2005,6,21,7,67431,74466.375
200,9,2005,6,21,8,67221,89787.6328125
201,9,2005,6,21,9,67116,57183.7578125
202,9,2005,6,21,10,66759,92515.71875
203,9,2005,6,21,11,66486,82202.125
204,9,2005,6,21,12,66402,75528.5625
205,9,2005,6,21,13,66402,81440.3671875
206,9,2005,6,21,14,66360,78788.2890625
207,9,2005,6,21,15,66570,84200.171875
208,9,2005,6,21,16,66003,88879.7578125
209,9,2005,6,21,17,69174,86066.0078125
210,9,2005,6,21,18,80052,85809.953125
211,9,2005,6,21,19,80220,89638.9609375
212,9,2005,6,21,20,79989,76064.75
213,9,2005,6,21,21,78750,84295.5390625
214,9,2005,6,21,22,74844,80257.390625
215,9,2005,6,21,23,79065,80211.6015625
216,9,2005,6,22,0,82950,81811.5390625
217,9,2005,6,22,1,83055,71184.5390625
218,9,2005,6,22,2,83874,93112.1875
219,9,2005,6,22,3,84336,89403.796875
220,9,2005,6,22,4,85449,88853.2734375
221,9,2005,6,22,5,85596,96065.4765625
222,9,2005,6,22,6,82593,88541.0859375
223,9,2005,6,22,7,73542,80196.40625
224,9,2005,6,22,8,64953,79055.3671875
225,9,2005,6,22,9,65961,81444.9609375
226,9,2005,6,22,10,65142,87390.421875
227,9,2005,6,22,11,64491,85683.7109375
228,9,2005,6,22,12,65184,83103.9453125
229,9,2005,6,22,13,65499,83860.9296875
230,9,2005,6,22,14,65163,84837.4453125
231,9,2005,6,22,15,66003,84928.5703125
232,9,2005,6,22,16,66507,83953.2109375
233,9,2005,6,22,17,65835,79885.125
234,9,2005,6,22,18,67452,85928.609375
235,9,2005,6,22,19,65814,89861.046875
236,9,2005,6,22,20,65562,79286.25
237,9,2005,6,22,21,65982,83993.8203125
238,9,2005,6,22,22,66213,91096.71875
239,9,2005,6,22,23,65856,91073.2578125
240,9,2005,6,23,0,65919,92295.0
241,9,2005,6,23,1,66654,84917.4921875
242,9,2005,6,23,2,65814,92883.8125
243,9,2005,6,23,3,74529,81717.8984375
244,9,2005,6,23,4,79170,81740.59375
245,9,2005,6,23,5,78750,80011.78125
246,9,2005,6,23,6,79401,67731.6484375
247,9,2005,6,23,7,80241,72892.6484375
248,9,2005,6,23,8,79527,70433.3515625
249,9,2005,6,23,9,67095,79243.2421875
250,9,2005,6,23,10,65394,77393.6953125
251,9,2005,6,23,11,65793,78324.9375
252,9,2005,6,23,12,65877,79301.3828125
253,9,2005,6,23,13,65940,83470.6015625
254,9,2005,6,23,14,66129,74760.4140625
255,9,2005,6,23,15,65709,84652.4921875
256,9,2005,6,23,16,65898,87399.375
257,9,2005,6,23,17,66003,85635.234375
258,9,2005,6,23,18,66066,91556.46875
259,9,2005,6,23,19,66318,81520.2109375
260,9,2005,6,23,20,66318,84395.2109375
261,9,2005,6,23,21,66087,83714.03125
262,9,2005,6,23,22,66360,79833.9609375
263,9,2005,6,23,23,65142,90813.703125
264,9,2005,6,24,0,76020,81220.6328125
265,9,2005,6,24,1,80703,82893.7890625
266,9,2005,6,24,2,79842,85667.265625
267,9,2005,6,24,3,79632,79993.0078125
268,9,2005,6,24,4,80283,67582.34375
269,9,2005,6,24,5,85155,77712.578125
270,9,2005,6,24,6,84504,78856.0625
271,9,2005,6,24,7,84441,76718.4375
272,9,2005,6,24,8,84420,77223.1171875
273,9,2005,6,24,9,83223,77000.0390625
274,9,2005,6,24,10,82698,82829.5390625
275,9,2005,6,24,11,82509,83972.2734375
276,9,2005,6,24,12,81270,84992.7265625
277,9,2005,6,24,13,65037,70763.2890625
278,9,2005,6,24,14,63651,90137.6640625
279,9,2005,6,24,15,63777,92225.0390625
280,9,2005,6,24,16,63714,92516.1484375
281,9,2005,6,24,17,63882,90234.4296875
282,9,2005,6,24,18,63609,81699.5234375
283,9,2005,6,24,19,63882,91388.8046875
284,9,2005,6,24,20,64113,89707.6953125
285,9,2005,6,24,21,64281,73733.2421875
286,9,2005,6,24,22,64722,83726.4375
287,9,2005,6,24,23,64848,90847.8671875
288,9,2005,6,25,0,65499,73727.6484375
289,9,2005,6,25,1,65016,77645.953125
290,9,2005,6,25,2,65247,80258.578125
291,9,2005,6,25,3,75201,69344.1328125
292,9,2005,6,25,4,78645,68923.21875
293,9,2005,6,25,5,79359,68741.7578125
294,9,2005,6,25,6,79086,69293.890625
295,9,2005,6,25,7,78204,72508.609375
296,9,2005,6,25,8,78624,84882.0390625
297,9,2005,6,25,9,72408,86763.6796875
298,9,2005,6,25,10,64764,89185.8046875
299,9,2005,6,25,11,64407,89589.0078125
300,9,2005,6,25,12,64512,90042.4921875
301,9,2005,6,25,13,64848,86527.2890625
302,9,2005,6,25,14,64575,87473.734375
303,9,2005,6,25,15,64386,92232.6484375
304,9,2005,6,25,16,64092,86151.3984375
305,9,2005,6,25,17,66822,82312.984375
306,9,2005,6,25,18,69153,87633.671875
307,9,2005,6,25,19,75999,86234.9609375
308,9,2005,6,25,20,82593,83816.8203125
309,9,2005,6,25,21,83139,73629.4375
310,9,2005,6,25,22,83097,83966.8203125
311,9,2005,6,25,23,83706,77715.671875
312,9,2005,6,26,0,84042,77718.4296875
313,9,2005,6,26,1,84399,78168.328125
314,9,2005,6,26,2,84000,83382.7578125
315,9,2005,6,26,3,83811,83019.640625
316,9,2005,6,26,4,83979,71320.8046875
317,9,2005,6,26,5,83118,71836.8046875
318,9,2005,6,26,6,82845,72113.1640625
319,9,2005,6,26,7,82635,75790.4609375
320,9,2005,6,26,8,82131,77514.5859375
321,9,2005,6,26,9,81354,86342.3125
322,9,2005,6,26,10,78267,86971.1015625
323,9,2005,6,26,11,77091,84470.8515625
324,9,2005,6,26,12,64302,83419.875
325,9,2005,6,26,13,64638,78846.8046875
326,9,2005,6,26,14,64953,81260.6171875
327,9,2005,6,26,15,65058,81385.015625
328,9,2005,6,26,16,65730,81842.640625
329,9,2005,6,26,17,65877,77830.3203125
330,9,2005,6,26,18,66171,86330.1484375
331,9,2005,6,26,19,75621,81765.609375
332,9,2005,6,26,20,79191,77459.2421875
333,9,2005,6,26,21,79149,76031.9375
334,9,2005,6,26,22,79611,75669.1015625
335,9,2005,6,26,23,79632,80085.6171875
336,9,2005,9,10,0,80262,81191.578125
337,9,2005,9,10,1,80367,81486.515625
338,9,2005,9,10,2,80514,68071.2421875
339,9,2005,9,10,3,80283,67995.0234375
340,9,2005,9,10,4,80010,68234.0390625
341,9,2005,9,10,5,80241,84865.6171875
342,9,2005,9,10,6,80409,70364.2734375
343,9,2005,9,10,7,81081,68097.40625
344,9,2005,9,10,8,80976,83280.9609375
345,9,2005,9,10,9,80682,83839.2421875
346,9,2005,9,10,10,80031,87209.828125
347,9,2005,9,10,11,80073,82579.6484375
348,9,2005,9,10,12,79380,83272.5
349,9,2005,9,10,13,76377,87493.171875
350,9,2005,9,10,14,75348,84130.421875
351,9,2005,9,10,15,69489,82895.3203125
352,9,2005,9,10,16,53928,82568.2890625
353,9,2005,9,10,17,60732,81258.484375
354,9,2005,9,10,18,59997,77398.2734375
355,9,2005,9,10,19,61110,73808.4453125
356,9,2005,9,10,20,64344,70743.46875
357,9,2005,9,10,21,64764,68710.9765625
358,9,2005,9,10,22,74760,67587.9296875
359,9,2005,9,10,23,78456,66507.6171875
360,9,2005,9,11,0,80073,74162.9140625
361,9,2005,9,11,1,79968,75291.6953125
362,9,2005,9,11,2,80409,74730.9296875
363,9,2005,9,11,3,80619,77612.7578125
364,9,2005,9,11,4,79485,86911.2109375
365,9,2005,9,11,5,80556,86706.578125
366,9,2005,9,11,6,79947,85331.6171875
367,9,2005,9,11,7,79674,76634.1015625
368,9,2005,9,11,8,79422,78242.984375
369,9,2005,9,11,9,78225,79730.25
370,9,2005,9,11,10,78162,83054.8515625
371,9,2005,9,11,11,78162,85568.171875
372,9,2005,9,11,12,75558,83388.5
373,9,2005,9,11,13,69888,84093.9921875
374,9,2005,9,11,14,60942,83758.9921875
375,9,2005,9,11,15,60291,87285.7265625
376,9,2005,9,11,16,61299,79420.0234375
377,9,2005,9,11,17,62790,83864.7734375
378,9,2005,9,11,18,62874,76647.828125
379,9,2005,9,11,19,62160,70819.5390625
380,9,2005,9,11,20,61866,80128.578125
381,9,2005,9,11,21,62349,66503.6328125
382,9,2005,9,11,22,62202,73165.4375
383,9,2005,9,11,23,65730,69809.0703125
384,9,2005,9,12,0,67956,89325.5703125
385,9,2005,9,12,1,67683,67677.5078125
386,9,2005,9,12,2,76923,67029.9140625
387,9,2005,9,12,3,79947,80836.2734375
388,9,2005,9,12,4,80283,61971.7421875
389,9,2005,9,12,5,79737,81269.2109375
390,9,2005,9,12,6,79485,67392.8125
391,9,2005,9,12,7,79884,69423.328125
392,9,2005,9,12,8,80304,81537.8671875
393,9,2005,9,12,9,76839,74452.0546875
394,9,2005,9,12,10,76881,81188.1796875
395,9,2005,9,12,11,72135,86260.5234375
396,9,2005,9,12,12,65100,83270.0
397,9,2005,9,12,13,65457,83883.5546875
398,9,2005,9,12,14,65415,84575.96875
399,9,2005,9,12,15,65184,85375.03125
400,9,2005,9,12,16,66066,85704.9453125
401,9,2005,9,12,17,66591,83567.4140625
402,9,2005,9,12,18,66213,81344.9609375
403,9,2005,9,12,19,66045,73810.1171875
404,9,2005,9,12,20,66591,85988.15625
405,9,2005,9,12,21,67011,80297.03125
406,9,2005,9,12,22,66948,68477.3515625
407,9,2005,9,12,23,66549,75920.5625
408,9,2005,9,13,0,66528,75340.1328125
409,9,2005,9,13,1,77070,75747.6640625
410,9,2005,9,13,2,78603,75327.21875
411,9,2005,9,13,3,80703,71425.8125
412,9,2005,9,13,4,81858,64755.4609375
413,9,2005,9,13,5,81543,65580.3984375
414,9,2005,9,13,6,80703,65804.8515625
415,9,2005,9,13,7,81312,73635.3203125
416,9,2005,9,13,8,81816,70715.4296875
417,9,2005,9,13,9,82404,79216.3828125
418,9,2005,9,13,10,81942,80247.765625
419,9,2005,9,13,11,78477,81902.96875
420,9,2005,9,13,12,70602,84107.7734375
421,9,2005,9,13,13,65793,85031.6171875
422,9,2005,9,13,14,61572,91465.9453125
423,9,2005,9,13,15,61929,91344.8359375
424,9,2005,9,13,16,62538,85672.6015625
425,9,2005,9,13,17,64260,83793.5234375
426,9,2005,9,13,18,66654,81796.2265625
427,9,2005,9,13,19,66927,77909.7890625
428,9,2005,9,13,20,67053,83635.7890625
429,9,2005,9,13,21,77742,81720.7890625
430,9,2005,9,13,22,81606,84419.7265625
431,9,2005,9,13,23,82782,92029.9140625
432,9,2005,9,14,0,82047,92136.8515625
433,9,2005,9,14,1,92463,83758.046875
434,9,2005,9,14,2,95109,87028.3828125
435,9,2005,9,14,3,94752,86992.0859375
436,9,2005,9,14,4,92757,87060.46875
437,9,2005,9,14,5,81291,86454.5234375
438,9,2005,9,14,6,81984,86365.171875
439,9,2005,9,14,7,72219,80616.4296875
440,9,2005,9,14,8,66738,78147.78125
441,9,2005,9,14,9,67431,79952.1796875
442,9,2005,9,14,10,67641,81683.015625
443,9,2005,9,14,11,67494,82402.8046875
444,9,2005,9,14,12,70728,83707.9921875
445,9,2005,9,14,13,67095,87457.71875
446,9,2005,9,14,14,66360,82106.3984375
447,9,2005,9,14,15,65940,79050.0859375
448,9,2005,9,14,16,65835,77734.0078125
449,9,2005,9,14,17,65919,76076.609375
450,9,2005,9,14,18,64890,85514.0546875
451,9,2005,9,14,19,64533,84474.9609375
452,9,2005,9,14,20,64848,78644.46875
453,9,2005,9,14,21,64701,91859.078125
454,9,2005,9,14,22,64512,92965.4296875
455,9,2005,9,14,23,64281,92574.9453125
456,9,2005,9,15,0,64218,92677.2890625
457,9,2005,9,15,1,64491,76974.6484375
458,9,2005,9,15,2,64764,76859.8515625
459,9,2005,9,15,3,64722,76819.9921875
460,9,2005,9,15,4,64827,87489.859375
461,9,2005,9,15,5,65100,86876.9609375
462,9,2005,9,15,6,65457,77576.03125
463,9,2005,9,15,7,65898,81093.6484375
464,9,2005,9,15,8,78162,93875.203125
465,9,2005,9,15,9,84840,81919.9296875
466,9,2005,9,15,10,85050,83614.8984375
467,9,2005,9,15,11,85092,85071.015625
468,9,2005,9,15,12,85134,85540.1171875
469,9,2005,9,15,13,85029,85876.4765625
470,9,2005,9,15,14,47481,91172.125
471,9,2005,9,15,15,23562,85843.15625
472,9,2005,9,15,16,20811,87881.5625
473,9,2005,9,15,17,22407,88724.2109375
474,9,2005,9,15,18,51093,79298.6484375
475,9,2005,9,15,19,72429,81568.875
476,9,2005,9,15,20,82026,79199.28125
477,9,2005,9,15,21,82887,77996.9453125
478,9,2005,9,15,22,86289,77538.7109375
479,9,2005,9,15,23,96222,86207.1640625
480,9,2005,9,16,0,96075,92588.9296875
481,9,2005,9,16,1,95928,76556.078125
482,9,2005,9,16,2,96138,87117.5859375
483,9,2005,9,16,3,87591,86978.4375
484,9,2005,9,16,4,82971,87134.5234375
485,9,2005,9,16,5,83118,86590.96875
486,9,2005,9,16,6,76125,86500.203125
487,9,2005,9,16,7,70140,80685.578125
488,9,2005,9,16,8,76986,93743.9921875
489,9,2005,9,16,9,83559,81851.3203125
490,9,2005,9,16,10,84210,85160.6796875
491,9,2005,9,16,11,84042,86310.7890625
492,9,2005,9,16,12,83643,88629.2421875
493,9,2005,9,16,13,72114,85459.21875
494,9,2005,9,16,14,34503,91231.1015625
495,9,2005,9,16,15,21861,85247.78125
496,9,2005,9,16,16,18879,81349.21875
497,9,2005,9,16,17,22407,81219.25
498,9,2005,9,16,18,52101,76530.78125
499,9,2005,9,16,19,71400,77923.3828125
500,9,2005,9,16,20,76650,83520.8828125
501,9,2005,9,16,21,77154,77075.71875
502,9,2005,9,16,22,77406,76815.1796875
503,9,2005,9,16,23,77322,67900.1171875
504,9,2005,12,25,0,14658,75532.21875
505,9,2005,12,25,1,14511,75349.859375
506,9,2005,12,25,2,20496,76199.0625
507,9,2005,12,25,3,27153,64868.921875
508,9,2005,12,25,4,55020,60796.87109375
509,9,2005,12,25,5,58359,59542.6484375
510,9,2005,12,25,6,60585,58013.70703125
511,9,2005,12,25,7,60060,74620.78125
512,9,2005,12,25,8,58821,75138.578125
513,9,2005,12,25,9,58737,75869.5234375
514,9,2005,12,25,10,59325,64309.69140625
515,9,2005,12,25,11,60060,74007.421875
516,9,2005,12,25,12,51597,68108.5390625
517,9,2005,12,25,13,34986,64779.32421875
518,9,2005,12,25,14,53067,64719.89453125
519,9,2005,12,25,15,65772,64978.953125
520,9,2005,12,25,16,71799,73839.3046875
521,9,2005,12,25,17,71610,77929.8671875
522,9,2005,12,25,18,71043,77329.6953125
523,9,2005,12,25,19,71001,59688.8984375
524,9,2005,12,25,20,70833,77147.5
525,9,2005,12,25,21,71547,77008.6640625
526,9,2005,12,25,22,71589,69668.4453125
527,9,2005,12,25,23,71589,63152.96484375
528,9,2005,12,26,0,71484,73812.5625
529,9,2005,12,26,1,70917,75386.8203125
530,9,2005,12,26,2,70770,74545.1484375
531,9,2005,12,26,3,65961,75684.6875
532,9,2005,12,26,4,60669,75559.7265625
533,9,2005,12,26,5,59388,75534.65625
534,9,2005,12,26,6,59619,64759.30078125
535,9,2005,12,26,7,60375,75961.71875
536,9,2005,12,26,8,32025,74700.7421875
537,9,2005,12,26,9,25095,42580.93359375
538,9,2005,12,26,10,24801,74133.8203125
539,9,2005,12,26,11,28266,73296.9921875
540,9,2005,12,26,12,55587,74001.5703125
541,9,2005,12,26,13,62685,52542.8828125
542,9,2005,12,26,14,63504,52081.1875
543,9,2005,12,26,15,60648,52535.33203125
544,9,2005,12,26,16,60291,75630.9140625
545,9,2005,12,26,17,60018,75781.5234375
546,9,2005,12,26,18,59976,73010.203125
547,9,2005,12,26,19,59871,41193.98828125
548,9,2005,12,26,20,61047,71018.875
549,9,2005,12,26,21,62685,61738.109375
550,9,2005,12,26,22,62811,75196.2578125
551,9,2005,12,26,23,63000,75357.7109375
552,9,2005,12,27,0,63126,74415.6484375
553,9,2005,12,27,1,63021,73836.6484375
554,9,2005,12,27,2,63021,73602.25
555,9,2005,12,27,3,63042,64494.4296875
556,9,2005,12,27,4,63189,62567.3984375
557,9,2005,12,27,5,63105,64187.69140625
558,9,2005,12,27,6,62958,60846.0390625
559,9,2005,12,27,7,63714,58739.8984375
560,9,2005,12,27,8,63588,60419.2109375
561,9,2005,12,27,9,62916,62295.25
562,9,2005,12,27,10,62286,61573.80078125
563,9,2005,12,27,11,62517,88356.6875
564,9,2005,12,27,12,62601,52063.6171875
565,9,2005,12,27,13,63021,51925.078125
566,9,2005,12,27,14,62328,75924.5703125
567,9,2005,12,27,15,62265,75363.296875
568,9,2005,12,27,16,52710,78085.8984375
569,9,2005,12,27,17,29484,47962.05078125
570,9,2005,12,27,18,24486,36860.2890625
571,9,2005,12,27,19,24381,66436.46875
572,9,2005,12,27,20,24213,61637.9765625
573,9,2005,12,27,21,26544,31175.095703125
574,9,2005,12,27,22,60648,73672.5546875
575,9,2005,12,27,23,61929,72599.5859375
576,9,2005,12,28,0,64680,70601.1875
577,9,2005,12,28,1,73731,71925.265625
578,9,2005,12,28,2,80136,70370.109375
579,9,2005,12,28,3,79842,70649.3515625
580,9,2005,12,28,4,80283,73361.9453125
581,9,2005,12,28,5,80010,77308.4140625
582,9,2005,12,28,6,79107,30070.43359375
583,9,2005,12,28,7,75474,58669.20703125
584,9,2005,12,28,8,63084,60537.265625
585,9,2005,12,28,9,62979,61151.9375
586,9,2005,12,28,10,62664,71498.1796875
587,9,2005,12,28,11,62706,73262.671875
588,9,2005,12,28,12,62790,66961.7109375
589,9,2005,12,28,13,63336,76031.6328125
590,9,2005,12,28,14,63252,75066.7265625
591,9,2005,12,28,15,63399,74982.765625
592,9,2005,12,28,16,62874,75130.0859375
593,9,2005,12,28,17,63063,59020.015625
594,9,2005,12,28,18,62496,77623.9375
595,9,2005,12,28,19,62538,77201.6328125
596,9,2005,12,28,20,62286,77341.6640625
597,9,2005,12,28,21,62454,77883.8515625
598,9,2005,12,28,22,62958,77999.8203125
599,9,2005,12,28,23,63588,78001.8125
600,9,2005,12,29,0,63609,77706.5234375
601,9,2005,12,29,1,63231,77635.3046875
602,9,2005,12,29,2,62832,76133.7890625
603,9,2005,12,29,3,62937,75824.6171875
604,9,2005,12,29,4,62811,75617.2890625
605,9,2005,12,29,5,42441,73491.9296875
606,9,2005,12,29,6,11739,76733.2734375
607,9,2005,12,29,7,9660,77989.3203125
608,9,2005,12,29,8,9954,45041.9296875
609,9,2005,12,29,9,9870,65616.421875
610,9,2005,12,29,10,9954,66931.3671875
611,9,2005,12,29,11,9807,67814.4609375
612,9,2005,12,29,12,9996,73452.1484375
613,9,2005,12,29,13,10017,73109.5859375
614,9,2005,12,29,14,10101,64172.9921875
615,9,2005,12,29,15,10689,50741.1953125
616,9,2005,12,29,16,11571,75980.4453125
