,zone,year,month,day,hour,actual,predicted_NN
57,1,2005,3,8,9,18565,16351.40625
58,1,2005,3,8,10,18828,18316.021484375
59,1,2005,3,8,11,19932,16714.40234375
60,1,2005,3,8,12,18638,21434.712890625
61,1,2005,3,8,13,17722,21266.9765625
62,1,2005,3,8,14,16833,15359.56640625
63,1,2005,3,8,15,17542,15196.376953125
64,1,2005,3,8,16,19060,21281.80078125
65,1,2005,3,8,17,21341,23893.07421875
66,1,2005,3,8,18,25001,26972.96875
67,1,2005,3,8,19,30002,28133.443359375
68,1,2005,3,8,20,28421,27812.509765625
69,1,2005,3,8,21,27580,27182.181640625
70,1,2005,3,8,22,25607,26049.974609375
71,1,2005,3,8,23,24268,24614.455078125
72,1,2005,3,9,0,23559,24015.478515625
73,1,2005,3,9,1,23216,24297.673828125
74,1,2005,3,9,2,23526,19872.48828125
75,1,2005,3,9,3,23883,20896.689453125
76,1,2005,3,9,4,24751,22628.974609375
77,1,2005,3,9,5,27414,25072.87109375
78,1,2005,3,9,6,30664,29016.634765625
79,1,2005,3,9,7,29670,28563.7578125
80,1,2005,3,9,8,26087,27105.251953125
81,1,2005,3,9,9,23904,23953.890625
82,1,2005,3,9,10,22339,23199.626953125
83,1,2005,3,9,11,20666,21179.005859375
84,1,2005,3,9,12,18632,20766.490234375
85,1,2005,3,9,13,17689,18633.591796875
86,1,2005,3,9,14,16529,17785.37109375
87,1,2005,3,9,15,16338,17926.412109375
88,1,2005,3,9,16,17101,18794.447265625
89,1,2005,3,9,17,19013,20606.62890625
90,1,2005,3,9,18,22121,24025.5546875
91,1,2005,3,9,19,24473,25929.142578125
92,1,2005,3,9,20,24882,26176.2265625
93,1,2005,3,9,21,24508,25727.91796875
94,1,2005,3,9,22,23103,24261.123046875
95,1,2005,3,9,23,22069,24589.994140625
96,1,2005,3,10,0,21758,24015.349609375
97,1,2005,3,10,1,21925,24304.61328125
98,1,2005,3,10,2,22541,19886.771484375
99,1,2005,3,10,3,23605,20917.759765625
100,1,2005,3,10,4,24956,22660.376953125
101,1,2005,3,10,5,27237,25099.04296875
102,1,2005,3,10,6,30097,29032.076171875
103,1,2005,3,10,7,29260,28578.943359375
104,1,2005,3,10,8,24535,24737.8671875
105,1,2005,3,10,9,21498,22771.087890625
106,1,2005,3,10,10,19709,20420.111328125
107,1,2005,3,10,11,18169,18243.548828125
108,1,2005,3,10,12,17011,16595.826171875
109,1,2005,3,10,13,15823,15627.0966796875
110,1,2005,3,10,14,15023,15669.9892578125
111,1,2005,3,10,15,14958,16134.291015625
112,1,2005,3,10,16,16131,18107.107421875
113,1,2005,3,10,17,18322,17774.86328125
114,1,2005,3,10,18,20672,20092.6328125
115,1,2005,3,10,19,22387,21150.96875
116,1,2005,3,10,20,22232,21027.708984375
117,1,2005,3,10,21,21233,20934.591796875
118,1,2005,3,10,22,19471,21066.869140625
119,1,2005,3,10,23,18061,17458.939453125
120,1,2005,3,11,0,17505,16693.443359375
121,1,2005,3,11,1,17943,17965.892578125
122,1,2005,3,11,2,18618,17785.494140625
123,1,2005,3,11,3,19476,18769.09765625
124,1,2005,3,11,4,20445,19434.494140625
125,1,2005,3,11,5,22349,21490.103515625
126,1,2005,3,11,6,25461,23876.15625
127,1,2005,3,11,7,25431,23313.455078125
128,1,2005,3,11,8,21784,20671.630859375
129,1,2005,3,11,9,20803,18337.599609375
130,1,2005,3,11,10,18631,17958.052734375
131,1,2005,3,11,11,18101,16565.662109375
132,1,2005,3,11,12,17456,16519.994140625
133,1,2005,3,11,13,16322,15575.1171875
134,1,2005,3,11,14,15499,14925.552734375
135,1,2005,3,11,15,17377,14992.33984375
136,1,2005,3,11,16,17838,17965.404296875
137,1,2005,3,11,17,18215,18009.552734375
138,1,2005,3,11,18,20677,20642.072265625
139,1,2005,3,11,19,22547,22683.876953125
140,1,2005,3,11,20,22331,22352.158203125
141,1,2005,3,11,21,22232,18101.642578125
142,1,2005,3,11,22,21590,16391.59765625
143,1,2005,3,11,23,21170,18525.076171875
144,1,2005,3,12,0,20456,16222.408203125
145,1,2005,3,12,1,20268,12946.33984375
146,1,2005,3,12,2,20419,13199.080078125
147,1,2005,3,12,3,20837,17078.6171875
148,1,2005,3,12,4,21570,20952.818359375
149,1,2005,3,12,5,22201,21906.119140625
150,1,2005,3,12,6,23753,21149.998046875
151,1,2005,3,12,7,25999,22320.7890625
152,1,2005,3,12,8,26411,28421.072265625
153,1,2005,3,12,9,24112,26172.220703125
154,1,2005,3,12,10,21487,24547.126953125
155,1,2005,3,12,11,19752,17776.078125
156,1,2005,3,12,12,18118,16053.1630859375
157,1,2005,3,12,13,16386,15303.0732421875
158,1,2005,3,12,14,14948,14241.7607421875
159,1,2005,3,12,15,14704,15301.00390625
160,1,2005,3,12,16,14765,15922.26171875
161,1,2005,3,12,17,15401,15343.77734375
162,1,2005,3,12,18,17280,16049.294921875
163,1,2005,3,12,19,18333,19543.505859375
164,1,2005,3,12,20,18243,17334.50390625
165,1,2005,3,12,21,17919,16897.501953125
166,1,2005,3,12,22,17257,18206.703125
167,1,2005,3,12,23,16108,17882.015625
168,1,2005,6,20,0,12191,15313.025390625
169,1,2005,6,20,1,11328,14411.0087890625
170,1,2005,6,20,2,10792,13624.974609375
171,1,2005,6,20,3,10640,11557.94921875
172,1,2005,6,20,4,10882,11957.42578125
173,1,2005,6,20,5,11830,12848.978515625
174,1,2005,6,20,6,13356,15057.9775390625
175,1,2005,6,20,7,14221,15803.43359375
176,1,2005,6,20,8,14539,15181.7392578125
177,1,2005,6,20,9,15201,15783.501953125
178,1,2005,6,20,10,16137,16695.525390625
179,1,2005,6,20,11,16751,16705.24609375
180,1,2005,6,20,12,17236,16559.5390625
181,1,2005,6,20,13,17701,16479.291015625
182,1,2005,6,20,14,18274,15545.30859375
183,1,2005,6,20,15,19230,16062.740234375
184,1,2005,6,20,16,20160,17938.974609375
185,1,2005,6,20,17,20786,18724.294921875
186,1,2005,6,20,18,20879,20481.732421875
187,1,2005,6,20,19,20052,20824.84765625
188,1,2005,6,20,20,19496,22216.330078125
189,1,2005,6,20,21,19578,18156.294921875
190,1,2005,6,20,22,17000,16311.6015625
191,1,2005,6,20,23,14053,14765.634765625
192,1,2005,6,21,0,11943,12236.5712890625
193,1,2005,6,21,1,10931,11556.4853515625
194,1,2005,6,21,2,10427,11141.197265625
195,1,2005,6,21,3,10209,10886.7236328125
196,1,2005,6,21,4,10529,11116.6728515625
197,1,2005,6,21,5,11471,12349.234375
198,1,2005,6,21,6,13135,14738.474609375
199,1,2005,6,21,7,14087,15754.888671875
200,1,2005,6,21,8,14575,16516.802734375
201,1,2005,6,21,9,15110,15636.4853515625
202,1,2005,6,21,10,15793,21111.857421875
203,1,2005,6,21,11,16810,21874.853515625
204,1,2005,6,21,12,18266,23386.302734375
205,1,2005,6,21,13,19709,20724.4375
206,1,2005,6,21,14,20826,21751.58203125
207,1,2005,6,21,15,21628,22090.896484375
208,1,2005,6,21,16,22414,27769.474609375
209,1,2005,6,21,17,23147,24690.642578125
210,1,2005,6,21,18,23539,25009.865234375
211,1,2005,6,21,19,22340,26173.873046875
212,1,2005,6,21,20,20920,19845.580078125
213,1,2005,6,21,21,20835,22027.720703125
214,1,2005,6,21,22,18450,19322.615234375
215,1,2005,6,21,23,15246,16590.337890625
216,1,2005,6,22,0,13105,13555.751953125
217,1,2005,6,22,1,11877,12518.255859375
218,1,2005,6,22,2,11350,13837.791015625
219,1,2005,6,22,3,10984,13344.5849609375
220,1,2005,6,22,4,11278,13752.11328125
221,1,2005,6,22,5,12167,14021.6708984375
222,1,2005,6,22,6,13597,15582.556640625
223,1,2005,6,22,7,14696,17186.888671875
224,1,2005,6,22,8,15521,17597.279296875
225,1,2005,6,22,9,16573,19239.1015625
226,1,2005,6,22,10,17458,21096.013671875
227,1,2005,6,22,11,17902,17265.349609375
228,1,2005,6,22,12,18847,18303.318359375
229,1,2005,6,22,13,20465,19148.92578125
230,1,2005,6,22,14,21358,21833.0234375
231,1,2005,6,22,15,22987,22992.392578125
232,1,2005,6,22,16,24959,27569.896484375
233,1,2005,6,22,17,25950,25794.767578125
234,1,2005,6,22,18,25903,25012.3671875
235,1,2005,6,22,19,24759,26194.326171875
236,1,2005,6,22,20,23064,21960.685546875
237,1,2005,6,22,21,22308,21985.55078125
238,1,2005,6,22,22,19773,19079.669921875
239,1,2005,6,22,23,16216,16325.7734375
240,1,2005,6,23,0,13734,15754.73828125
241,1,2005,6,23,1,12046,12663.734375
242,1,2005,6,23,2,11419,13802.5703125
243,1,2005,6,23,3,11100,13426.6142578125
244,1,2005,6,23,4,11098,13617.06640625
245,1,2005,6,23,5,11889,13214.3359375
246,1,2005,6,23,6,13140,14862.22265625
247,1,2005,6,23,7,14028,14981.876953125
248,1,2005,6,23,8,15331,17086.65234375
249,1,2005,6,23,9,16852,16161.7724609375
250,1,2005,6,23,10,18420,16732.14453125
251,1,2005,6,23,11,19706,17671.353515625
252,1,2005,6,23,12,21093,20105.076171875
253,1,2005,6,23,13,22859,21247.001953125
254,1,2005,6,23,14,24045,21438.693359375
255,1,2005,6,23,15,25230,22983.2109375
256,1,2005,6,23,16,26488,22638.41796875
257,1,2005,6,23,17,27601,23037.87109375
258,1,2005,6,23,18,27874,29994.7890625
259,1,2005,6,23,19,26479,27857.560546875
260,1,2005,6,23,20,24462,22243.841796875
261,1,2005,6,23,21,23668,21947.162109375
262,1,2005,6,23,22,20341,19285.630859375
263,1,2005,6,23,23,16712,16288.08984375
264,1,2005,6,24,0,13949,13456.50390625
265,1,2005,6,24,1,12317,12929.4150390625
266,1,2005,6,24,2,11554,13586.61328125
267,1,2005,6,24,3,11269,11500.216796875
268,1,2005,6,24,4,11278,11611.6953125
269,1,2005,6,24,5,12254,13582.474609375
270,1,2005,6,24,6,13678,15051.146484375
271,1,2005,6,24,7,14850,16795.65625
272,1,2005,6,24,8,15533,14898.587890625
273,1,2005,6,24,9,16894,18082.177734375
274,1,2005,6,24,10,18830,19755.185546875
275,1,2005,6,24,11,20559,20328.787109375
276,1,2005,6,24,12,22497,22206.2265625
277,1,2005,6,24,13,24522,25293.291015625
278,1,2005,6,24,14,25942,25636.349609375
279,1,2005,6,24,15,26987,27913.99609375
280,1,2005,6,24,16,28158,29383.033203125
281,1,2005,6,24,17,28884,30345.384765625
282,1,2005,6,24,18,28992,31771.5078125
283,1,2005,6,24,19,27441,29333.884765625
284,1,2005,6,24,20,24860,27650.275390625
285,1,2005,6,24,21,23327,19922.677734375
286,1,2005,6,24,22,20141,18955.20703125
287,1,2005,6,24,23,16840,16289.052734375
288,1,2005,6,25,0,13964,14042.4541015625
289,1,2005,6,25,1,12195,14037.806640625
290,1,2005,6,25,2,11145,11023.4482421875
291,1,2005,6,25,3,10521,10985.6240234375
292,1,2005,6,25,4,10374,11089.7900390625
293,1,2005,6,25,5,10586,11166.978515625
294,1,2005,6,25,6,11312,12122.85546875
295,1,2005,6,25,7,13140,14810.15234375
296,1,2005,6,25,8,15329,19184.8125
297,1,2005,6,25,9,17302,20353.48046875
298,1,2005,6,25,10,19225,21196.720703125
299,1,2005,6,25,11,20726,25962.728515625
300,1,2005,6,25,12,21942,27782.701171875
301,1,2005,6,25,13,24322,26638.697265625
302,1,2005,6,25,14,26063,29544.109375
303,1,2005,6,25,15,27066,28425.876953125
304,1,2005,6,25,16,28251,27220.798828125
305,1,2005,6,25,17,28596,31006.765625
306,1,2005,6,25,18,28104,25859.70703125
307,1,2005,6,25,19,26851,24029.025390625
308,1,2005,6,25,20,24724,26983.962890625
309,1,2005,6,25,21,23243,21482.611328125
310,1,2005,6,25,22,20776,23181.509765625
311,1,2005,6,25,23,17196,17772.333984375
312,1,2005,6,26,0,14160,15433.5791015625
313,1,2005,6,26,1,12415,14106.60546875
314,1,2005,6,26,2,11355,14379.294921875
315,1,2005,6,26,3,11021,13670.5390625
316,1,2005,6,26,4,10757,12148.7080078125
317,1,2005,6,26,5,10699,12192.083984375
318,1,2005,6,26,6,11496,13493.12890625
319,1,2005,6,26,7,13377,15704.3857421875
320,1,2005,6,26,8,16017,18914.025390625
321,1,2005,6,26,9,18458,19013.595703125
322,1,2005,6,26,10,20411,20556.001953125
323,1,2005,6,26,11,22370,23731.658203125
324,1,2005,6,26,12,23453,25308.6328125
325,1,2005,6,26,13,23165,26645.169921875
326,1,2005,6,26,14,22416,27532.978515625
327,1,2005,6,26,15,22326,27494.7265625
328,1,2005,6,26,16,23089,27253.8828125
329,1,2005,6,26,17,23432,25859.791015625
330,1,2005,6,26,18,23209,25780.259765625
331,1,2005,6,26,19,22884,30163.353515625
332,1,2005,6,26,20,22102,24856.529296875
333,1,2005,6,26,21,22000,24588.107421875
334,1,2005,6,26,22,19984,22279.4765625
335,1,2005,6,26,23,16790,17782.939453125
336,1,2005,9,10,0,12651,13459.134765625
337,1,2005,9,10,1,11406,12100.4267578125
338,1,2005,9,10,2,10722,12033.380859375
339,1,2005,9,10,3,10325,11732.521484375
340,1,2005,9,10,4,10203,11621.466796875
341,1,2005,9,10,5,10514,12046.0859375
342,1,2005,9,10,6,11495,11848.7275390625
343,1,2005,9,10,7,12696,15202.0205078125
344,1,2005,9,10,8,14246,16694.779296875
345,1,2005,9,10,9,15636,18736.31640625
346,1,2005,9,10,10,16895,20495.013671875
347,1,2005,9,10,11,18336,21516.841796875
348,1,2005,9,10,12,19840,22878.880859375
349,1,2005,9,10,13,21327,21274.55859375
350,1,2005,9,10,14,22382,25646.00390625
351,1,2005,9,10,15,23454,27672.376953125
352,1,2005,9,10,16,24276,25095.880859375
353,1,2005,9,10,17,24323,25539.45703125
354,1,2005,9,10,18,23235,28983.9375
355,1,2005,9,10,19,22158,19767.28515625
356,1,2005,9,10,20,21601,25824.673828125
357,1,2005,9,10,21,18902,21768.365234375
358,1,2005,9,10,22,16332,19223.12890625
359,1,2005,9,10,23,14124,16735.884765625
360,1,2005,9,11,0,12147,14481.7421875
361,1,2005,9,11,1,10989,13253.16015625
362,1,2005,9,11,2,10182,12412.6650390625
363,1,2005,9,11,3,9806,12023.2509765625
364,1,2005,9,11,4,9618,12041.677734375
365,1,2005,9,11,5,9674,12119.935546875
366,1,2005,9,11,6,10241,12872.49609375
367,1,2005,9,11,7,11869,14642.3076171875
368,1,2005,9,11,8,14534,17194.599609375
369,1,2005,9,11,9,16388,19572.529296875
370,1,2005,9,11,10,17084,20005.27734375
371,1,2005,9,11,11,18254,20319.58984375
372,1,2005,9,11,12,19351,23270.75
373,1,2005,9,11,13,20192,24593.642578125
374,1,2005,9,11,14,21172,23900.146484375
375,1,2005,9,11,15,21885,23674.732421875
376,1,2005,9,11,16,22764,28925.537109375
377,1,2005,9,11,17,22673,23311.259765625
378,1,2005,9,11,18,21630,23319.666015625
379,1,2005,9,11,19,20392,24071.927734375
380,1,2005,9,11,20,20542,16904.380859375
381,1,2005,9,11,21,17923,21679.146484375
382,1,2005,9,11,22,15710,15113.3671875
383,1,2005,9,11,23,13708,13558.009765625
384,1,2005,9,12,0,11889,13650.3359375
385,1,2005,9,12,1,11044,11119.75
386,1,2005,9,12,2,10499,10890.1201171875
387,1,2005,9,12,3,10118,11269.12890625
388,1,2005,9,12,4,10553,13073.39453125
389,1,2005,9,12,5,11867,12570.3154296875
390,1,2005,9,12,6,14310,15193.509765625
391,1,2005,9,12,7,14596,15664.8515625
392,1,2005,9,12,8,14067,14525.9501953125
393,1,2005,9,12,9,14383,15629.4755859375
394,1,2005,9,12,10,14904,15484.947265625
395,1,2005,9,12,11,15771,18773.552734375
396,1,2005,9,12,12,16924,20931.91015625
397,1,2005,9,12,13,17990,18325.46484375
398,1,2005,9,12,14,19489,19497.837890625
399,1,2005,9,12,15,21100,20227.126953125
400,1,2005,9,12,16,22769,22042.033203125
401,1,2005,9,12,17,23722,26020.21875
402,1,2005,9,12,18,23145,26395.158203125
403,1,2005,9,12,19,21999,21638.078125
404,1,2005,9,12,20,21602,22102.58203125
405,1,2005,9,12,21,18866,19737.337890625
406,1,2005,9,12,22,15830,15823.15625
407,1,2005,9,12,23,13295,14081.443359375
408,1,2005,9,13,0,11478,12849.603515625
409,1,2005,9,13,1,10589,12216.443359375
410,1,2005,9,13,2,10083,11814.65625
411,1,2005,9,13,3,9936,11571.912109375
412,1,2005,9,13,4,10394,12090.1611328125
413,1,2005,9,13,5,11563,13300.751953125
414,1,2005,9,13,6,14100,15975.1376953125
415,1,2005,9,13,7,14536,15473.6845703125
416,1,2005,9,13,8,13869,15835.83203125
417,1,2005,9,13,9,13543,16303.7236328125
418,1,2005,9,13,10,14282,17815.88671875
419,1,2005,9,13,11,15157,19264.951171875
420,1,2005,9,13,12,16660,21051.123046875
421,1,2005,9,13,13,18759,22067.958984375
422,1,2005,9,13,14,20720,25131.974609375
423,1,2005,9,13,15,22457,26876.771484375
424,1,2005,9,13,16,24354,25918.931640625
425,1,2005,9,13,17,25317,26030.96484375
426,1,2005,9,13,18,25325,25274.1171875
427,1,2005,9,13,19,24546,21277.892578125
428,1,2005,9,13,20,24757,22704.455078125
429,1,2005,9,13,21,22195,26848.814453125
430,1,2005,9,13,22,19365,15192.7822265625
431,1,2005,9,13,23,16639,17640.724609375
432,1,2005,9,14,0,14651,15874.123046875
433,1,2005,9,14,1,13670,13982.380859375
434,1,2005,9,14,2,12883,11806.6826171875
435,1,2005,9,14,3,12473,11838.66015625
436,1,2005,9,14,4,12759,12187.1611328125
437,1,2005,9,14,5,14072,13265.126953125
438,1,2005,9,14,6,16543,15753.4169921875
439,1,2005,9,14,7,17101,16638.904296875
440,1,2005,9,14,8,16477,16506.673828125
441,1,2005,9,14,9,17289,17405.65234375
442,1,2005,9,14,10,18506,18808.564453125
443,1,2005,9,14,11,19350,19303.087890625
444,1,2005,9,14,12,20229,21051.337890625
445,1,2005,9,14,13,21397,17557.525390625
446,1,2005,9,14,14,21715,22987.240234375
447,1,2005,9,14,15,22768,24243.541015625
448,1,2005,9,14,16,24041,25771.283203125
449,1,2005,9,14,17,24611,26468.931640625
450,1,2005,9,14,18,24224,25398.103515625
451,1,2005,9,14,19,23810,23789.365234375
452,1,2005,9,14,20,23937,21485.759765625
453,1,2005,9,14,21,21585,22836.791015625
454,1,2005,9,14,22,18385,19999.06640625
455,1,2005,9,14,23,15791,17751.17578125
456,1,2005,9,15,0,13787,15996.533203125
457,1,2005,9,15,1,12535,13965.7841796875
458,1,2005,9,15,2,11722,13660.0830078125
459,1,2005,9,15,3,11360,13472.212890625
460,1,2005,9,15,4,11729,12261.556640625
461,1,2005,9,15,5,12973,13339.9892578125
462,1,2005,9,15,6,15342,16902.283203125
463,1,2005,9,15,7,15823,16687.951171875
464,1,2005,9,15,8,15906,20045.806640625
465,1,2005,9,15,9,16952,17531.3671875
466,1,2005,9,15,10,19055,19118.708984375
467,1,2005,9,15,11,20967,20593.181640625
468,1,2005,9,15,12,22768,22667.8359375
469,1,2005,9,15,13,24411,24757.3359375
470,1,2005,9,15,14,25804,25137.267578125
471,1,2005,9,15,15,27300,24687.361328125
472,1,2005,9,15,16,28151,31950.669921875
473,1,2005,9,15,17,28161,30163.58984375
474,1,2005,9,15,18,27353,31833.599609375
475,1,2005,9,15,19,26499,30825.501953125
476,1,2005,9,15,20,26257,21513.08984375
477,1,2005,9,15,21,23856,20342.736328125
478,1,2005,9,15,22,20447,17943.142578125
479,1,2005,9,15,23,17235,19178.861328125
480,1,2005,9,16,0,15074,15983.7138671875
481,1,2005,9,16,1,13888,13942.98828125
482,1,2005,9,16,2,12994,11829.6728515625
483,1,2005,9,16,3,12362,11843.388671875
484,1,2005,9,16,4,12440,12203.2109375
485,1,2005,9,16,5,13625,13296.498046875
486,1,2005,9,16,6,16291,15785.1396484375
487,1,2005,9,16,7,16973,16654.3203125
488,1,2005,9,16,8,16498,20027.46484375
489,1,2005,9,16,9,17430,17522.26171875
490,1,2005,9,16,10,19317,20707.134765625
491,1,2005,9,16,11,21441,25249.607421875
492,1,2005,9,16,12,23530,25691.4375
493,1,2005,9,16,13,25030,20020.31640625
494,1,2005,9,16,14,25027,29129.201171875
495,1,2005,9,16,15,24182,22810.0390625
496,1,2005,9,16,16,22986,26621.318359375
497,1,2005,9,16,17,22224,27398.232421875
498,1,2005,9,16,18,21235,28191.623046875
499,1,2005,9,16,19,20678,21284.728515625
500,1,2005,9,16,20,20895,22713.595703125
501,1,2005,9,16,21,19313,20008.326171875
502,1,2005,9,16,22,17189,17812.38671875
503,1,2005,9,16,23,15639,15137.400390625
504,1,2005,12,25,0,18142,20866.884765625
505,1,2005,12,25,1,16970,20624.09765625
506,1,2005,12,25,2,16547,17782.203125
507,1,2005,12,25,3,16717,17888.080078125
508,1,2005,12,25,4,17178,18613.599609375
509,1,2005,12,25,5,17911,19679.44921875
510,1,2005,12,25,6,19484,21561.955078125
511,1,2005,12,25,7,21798,21849.513671875
512,1,2005,12,25,8,23636,23171.185546875
513,1,2005,12,25,9,24254,21160.736328125
514,1,2005,12,25,10,23346,23545.521484375
515,1,2005,12,25,11,22981,23227.67578125
516,1,2005,12,25,12,22252,18225.38671875
517,1,2005,12,25,13,20779,20741.455078125
518,1,2005,12,25,14,19738,20430.916015625
519,1,2005,12,25,15,19064,20896.892578125
520,1,2005,12,25,16,19277,21699.60546875
521,1,2005,12,25,17,20479,23408.716796875
522,1,2005,12,25,18,20985,23652.185546875
523,1,2005,12,25,19,21085,20489.708984375
524,1,2005,12,25,20,20768,22287.123046875
525,1,2005,12,25,21,20419,20622.587890625
526,1,2005,12,25,22,19244,20700.681640625
527,1,2005,12,25,23,17998,19315.580078125
528,1,2005,12,26,0,16868,17595.998046875
529,1,2005,12,26,1,16307,17326.681640625
530,1,2005,12,26,2,15950,18708.9140625
531,1,2005,12,26,3,15986,18242.78125
532,1,2005,12,26,4,16463,19397.533203125
533,1,2005,12,26,5,17452,21173.685546875
534,1,2005,12,26,6,19132,19811.857421875
535,1,2005,12,26,7,20851,21656.767578125
536,1,2005,12,26,8,22597,19829.962890625
537,1,2005,12,26,9,23673,18254.513671875
538,1,2005,12,26,10,23074,21972.119140625
539,1,2005,12,26,11,21622,19879.181640625
540,1,2005,12,26,12,21055,19398.701171875
541,1,2005,12,26,13,20776,20489.291015625
542,1,2005,12,26,14,20684,19721.421875
543,1,2005,12,26,15,20703,20118.712890625
544,1,2005,12,26,16,21695,18158.623046875
545,1,2005,12,26,17,23752,21773.150390625
546,1,2005,12,26,18,24677,20539.5546875
547,1,2005,12,26,19,24799,21757.435546875
548,1,2005,12,26,20,24217,25342.544921875
549,1,2005,12,26,21,23306,21414.52734375
550,1,2005,12,26,22,21892,20360.541015625
551,1,2005,12,26,23,20413,18898.4765625
552,1,2005,12,27,0,19301,17803.990234375
553,1,2005,12,27,1,19156,17608.111328125
554,1,2005,12,27,2,19235,17389.095703125
555,1,2005,12,27,3,19479,17501.251953125
556,1,2005,12,27,4,20048,18526.763671875
557,1,2005,12,27,5,21556,20944.380859375
558,1,2005,12,27,6,23580,30258.732421875
559,1,2005,12,27,7,24670,29705.978515625
560,1,2005,12,27,8,24310,20794.380859375
561,1,2005,12,27,9,24283,21614.189453125
562,1,2005,12,27,10,22750,19912.541015625
563,1,2005,12,27,11,21025,19269.435546875
564,1,2005,12,27,12,19877,22984.693359375
565,1,2005,12,27,13,18998,20434.716796875
566,1,2005,12,27,14,18432,16227.017578125
567,1,2005,12,27,15,16929,16323.85546875
568,1,2005,12,27,16,17520,17915.18359375
569,1,2005,12,27,17,21178,18800.974609375
570,1,2005,12,27,18,23714,23421.248046875
571,1,2005,12,27,19,23876,22300.087890625
572,1,2005,12,27,20,23907,22666.685546875
573,1,2005,12,27,21,23405,23336.392578125
574,1,2005,12,27,22,22227,19683.318359375
575,1,2005,12,27,23,20837,22070.044921875
576,1,2005,12,28,0,20467,21338.580078125
577,1,2005,12,28,1,20771,21295.599609375
578,1,2005,12,28,2,21169,21805.78125
579,1,2005,12,28,3,21798,22319.65234375
580,1,2005,12,28,4,22774,20596.619140625
581,1,2005,12,28,5,24750,21703.908203125
582,1,2005,12,28,6,26668,26084.7109375
583,1,2005,12,28,7,27816,29698.189453125
584,1,2005,12,28,8,27133,20800.021484375
585,1,2005,12,28,9,25902,20354.884765625
586,1,2005,12,28,10,23531,21698.658203125
587,1,2005,12,28,11,20516,19888.1875
588,1,2005,12,28,12,17566,16985.630859375
589,1,2005,12,28,13,15980,18477.708984375
590,1,2005,12,28,14,14982,15533.61328125
591,1,2005,12,28,15,16219,15525.0537109375
592,1,2005,12,28,16,18144,16272.82421875
593,1,2005,12,28,17,20353,21283.083984375
594,1,2005,12,28,18,21250,21297.271484375
595,1,2005,12,28,19,20644,20941.060546875
596,1,2005,12,28,20,19949,20301.970703125
597,1,2005,12,28,21,18727,19323.451171875
598,1,2005,12,28,22,17151,17046.0078125
599,1,2005,12,28,23,15362,15283.1689453125
600,1,2005,12,29,0,14037,13837.6328125
601,1,2005,12,29,1,13659,13551.044921875
602,1,2005,12,29,2,13477,13974.056640625
603,1,2005,12,29,3,13620,15708.5732421875
604,1,2005,12,29,4,13989,16582.529296875
