,zone,year,month,day,hour,actual,predicted_NN
231,17,2005,6,22,15,39829,36678.23828125
232,17,2005,6,22,16,41475,41603.00390625
233,17,2005,6,22,17,42212,39547.46875
234,17,2005,6,22,18,43768,36687.0234375
235,17,2005,6,22,19,42030,36875.328125
236,17,2005,6,22,20,40848,35680.703125
237,17,2005,6,22,21,40598,35412.87109375
238,17,2005,6,22,22,36418,34639.76953125
239,17,2005,6,22,23,31573,30978.16796875
240,17,2005,6,23,0,28331,28523.580078125
241,17,2005,6,23,1,26316,23699.76953125
242,17,2005,6,23,2,24792,25814.880859375
243,17,2005,6,23,3,24069,25299.6484375
244,17,2005,6,23,4,24207,25400.341796875
245,17,2005,6,23,5,26162,24625.357421875
246,17,2005,6,23,6,27859,26118.88671875
247,17,2005,6,23,7,29845,26715.490234375
248,17,2005,6,23,8,31780,30942.1328125
249,17,2005,6,23,9,33406,28581.2578125
250,17,2005,6,23,10,35548,29312.537109375
251,17,2005,6,23,11,37914,30342.400390625
252,17,2005,6,23,12,39952,36292.44140625
253,17,2005,6,23,13,41382,37878.74609375
254,17,2005,6,23,14,42184,32697.06640625
255,17,2005,6,23,15,41509,36688.74609375
256,17,2005,6,23,16,42333,38676.47265625
257,17,2005,6,23,17,44380,40069.58984375
258,17,2005,6,23,18,44796,41014.4765625
259,17,2005,6,23,19,42288,44996.30078125
260,17,2005,6,23,20,40278,35359.703125
261,17,2005,6,23,21,39859,35371.05859375
262,17,2005,6,23,22,36006,31939.078125
263,17,2005,6,23,23,31296,30943.890625
264,17,2005,6,24,0,27803,25519.126953125
265,17,2005,6,24,1,25571,21808.439453125
266,17,2005,6,24,2,23924,23648.16796875
267,17,2005,6,24,3,23097,19956.81640625
268,17,2005,6,24,4,23245,21108.787109375
269,17,2005,6,24,5,24858,25069.712890625
270,17,2005,6,24,6,27470,26851.33203125
271,17,2005,6,24,7,28973,28712.30859375
272,17,2005,6,24,8,30442,26551.13671875
273,17,2005,6,24,9,32381,31304.55078125
274,17,2005,6,24,10,34593,33829.79296875
275,17,2005,6,24,11,37036,37305.96484375
276,17,2005,6,24,12,39472,39382.34375
277,17,2005,6,24,13,41928,42669.69921875
278,17,2005,6,24,14,42261,39442.21875
279,17,2005,6,24,15,43784,41641.87109375
280,17,2005,6,24,16,44629,43588.32421875
281,17,2005,6,24,17,46190,44166.5546875
282,17,2005,6,24,18,44905,45667.765625
283,17,2005,6,24,19,41923,45303.875
284,17,2005,6,24,20,39623,44338.17578125
285,17,2005,6,24,21,38425,34097.98046875
286,17,2005,6,24,22,35262,31937.80078125
287,17,2005,6,24,23,31092,30958.8359375
288,17,2005,6,25,0,27893,22005.158203125
289,17,2005,6,25,1,25167,23212.42578125
290,17,2005,6,25,2,23756,20761.630859375
291,17,2005,6,25,3,22674,19042.1171875
292,17,2005,6,25,4,22386,18954.888671875
293,17,2005,6,25,5,22291,19309.322265625
294,17,2005,6,25,6,22943,20527.740234375
295,17,2005,6,25,7,25343,24915.962890625
296,17,2005,6,25,8,28640,28503.19140625
297,17,2005,6,25,9,32376,32621.01171875
298,17,2005,6,25,10,35195,35001.07421875
299,17,2005,6,25,11,37908,36373.23828125
300,17,2005,6,25,12,39937,38148.97265625
301,17,2005,6,25,13,41131,37218.8203125
302,17,2005,6,25,14,40170,41850.10546875
303,17,2005,6,25,15,41221,41860.30078125
304,17,2005,6,25,16,41610,34728.44921875
305,17,2005,6,25,17,40291,39876.39453125
306,17,2005,6,25,18,41860,37834.70703125
307,17,2005,6,25,19,40020,37263.79296875
308,17,2005,6,25,20,38648,35034.3671875
309,17,2005,6,25,21,38043,32714.86328125
310,17,2005,6,25,22,34324,31966.49609375
311,17,2005,6,25,23,29832,28061.765625
312,17,2005,6,26,0,26384,25108.97265625
313,17,2005,6,26,1,24009,23284.638671875
314,17,2005,6,26,2,22409,22436.7890625
315,17,2005,6,26,3,21458,21274.0234375
316,17,2005,6,26,4,20961,21404.6640625
317,17,2005,6,26,5,21369,21231.69140625
318,17,2005,6,26,6,22067,23224.203125
319,17,2005,6,26,7,25125,26666.015625
320,17,2005,6,26,8,28507,28283.421875
321,17,2005,6,26,9,31325,28590.4296875
322,17,2005,6,26,10,32814,30719.50390625
323,17,2005,6,26,11,33447,35291.80859375
324,17,2005,6,26,12,34008,36873.1875
325,17,2005,6,26,13,34117,38170.34765625
326,17,2005,6,26,14,30040,38781.7890625
327,17,2005,6,26,15,30411,38606.43359375
328,17,2005,6,26,16,31221,35173.32421875
329,17,2005,6,26,17,31184,33956.85546875
330,17,2005,6,26,18,35065,37751.98828125
331,17,2005,6,26,19,35002,39496.47265625
332,17,2005,6,26,20,34566,35695.98828125
333,17,2005,6,26,21,35498,36752.67578125
334,17,2005,6,26,22,34122,33212.09765625
335,17,2005,6,26,23,30321,31671.92578125
336,17,2005,9,10,0,25596,24387.828125
337,17,2005,9,10,1,23720,21489.41015625
338,17,2005,9,10,2,22494,19985.2734375
339,17,2005,9,10,3,21562,19256.107421875
340,17,2005,9,10,4,21472,19212.359375
341,17,2005,9,10,5,22180,22412.2578125
342,17,2005,9,10,6,23224,19380.810546875
343,17,2005,9,10,7,23985,26368.1171875
344,17,2005,9,10,8,26928,25128.234375
345,17,2005,9,10,9,29575,27262.6484375
346,17,2005,9,10,10,31769,33755.77734375
347,17,2005,9,10,11,34128,33540.0625
348,17,2005,9,10,12,35695,35232.35546875
349,17,2005,9,10,13,36984,36974.29296875
350,17,2005,9,10,14,36970,36934.00390625
351,17,2005,9,10,15,36284,35566.07421875
352,17,2005,9,10,16,36266,33399.05859375
353,17,2005,9,10,17,37008,33176.0234375
354,17,2005,9,10,18,35644,34716.9609375
355,17,2005,9,10,19,34458,32272.09765625
356,17,2005,9,10,20,34157,32240.890625
357,17,2005,9,10,21,31467,32092.51171875
358,17,2005,9,10,22,28187,29283.56640625
359,17,2005,9,10,23,24546,26820.37109375
360,17,2005,9,11,0,21797,24300.298828125
361,17,2005,9,11,1,19879,22712.05078125
362,17,2005,9,11,2,18663,21443.80859375
363,17,2005,9,11,3,18070,20955.78515625
364,17,2005,9,11,4,18189,20854.197265625
365,17,2005,9,11,5,18773,20961.4609375
366,17,2005,9,11,6,19939,21350.8203125
367,17,2005,9,11,7,21848,22234.69140625
368,17,2005,9,11,8,25196,25214.5390625
369,17,2005,9,11,9,28032,28270.47265625
370,17,2005,9,11,10,29359,28787.419921875
371,17,2005,9,11,11,30335,31345.125
372,17,2005,9,11,12,31547,32759.96484375
373,17,2005,9,11,13,31984,33953.87109375
374,17,2005,9,11,14,32001,34548.51171875
375,17,2005,9,11,15,31795,35384.73828125
376,17,2005,9,11,16,32543,36156.73046875
377,17,2005,9,11,17,33221,34162.828125
378,17,2005,9,11,18,34293,37140.60546875
379,17,2005,9,11,19,34191,34572.9609375
380,17,2005,9,11,20,34795,25278.958984375
381,17,2005,9,11,21,31761,31966.6328125
382,17,2005,9,11,22,28071,22845.84765625
383,17,2005,9,11,23,25137,21024.8671875
384,17,2005,9,12,0,22669,24333.328125
385,17,2005,9,12,1,21386,19574.9140625
386,17,2005,9,12,2,20643,19248.3203125
387,17,2005,9,12,3,20565,20349.9921875
388,17,2005,9,12,4,20977,22599.3046875
389,17,2005,9,12,5,23453,22933.59375
390,17,2005,9,12,6,28019,27921.359375
391,17,2005,9,12,7,27280,27653.3359375
392,17,2005,9,12,8,26638,26514.3828125
393,17,2005,9,12,9,27815,26573.3046875
394,17,2005,9,12,10,29058,27900.041015625
395,17,2005,9,12,11,30136,31686.62109375
396,17,2005,9,12,12,31762,35859.98828125
397,17,2005,9,12,13,33544,31679.10546875
398,17,2005,9,12,14,33685,33067.01953125
399,17,2005,9,12,15,35362,33056.40234375
400,17,2005,9,12,16,37333,34420.31640625
401,17,2005,9,12,17,39945,40047.53515625
402,17,2005,9,12,18,39954,40968.33984375
403,17,2005,9,12,19,39579,36336.90234375
404,17,2005,9,12,20,39039,38296.1328125
405,17,2005,9,12,21,36420,30369.984375
406,17,2005,9,12,22,32300,26703.6640625
407,17,2005,9,12,23,27971,27002.34765625
408,17,2005,9,13,0,25379,25150.25
409,17,2005,9,13,1,23349,24144.078125
410,17,2005,9,13,2,22270,23105.515625
411,17,2005,9,13,3,21785,22952.73046875
412,17,2005,9,13,4,22022,23346.955078125
413,17,2005,9,13,5,24575,25527.50390625
414,17,2005,9,13,6,29483,29469.755859375
415,17,2005,9,13,7,29039,27133.125
416,17,2005,9,13,8,28651,29827.06640625
417,17,2005,9,13,9,29239,29624.546875
418,17,2005,9,13,10,31490,31456.4296875
419,17,2005,9,13,11,33830,33661.9296875
420,17,2005,9,13,12,35896,36117.50390625
421,17,2005,9,13,13,38079,36370.2890625
422,17,2005,9,13,14,39708,37366.8828125
423,17,2005,9,13,15,40935,37116.47265625
424,17,2005,9,13,16,41411,38680.51953125
425,17,2005,9,13,17,43402,40075.91015625
426,17,2005,9,13,18,42587,40055.29296875
427,17,2005,9,13,19,42766,37985.33203125
428,17,2005,9,13,20,42174,37648.7109375
429,17,2005,9,13,21,40067,41306.18359375
430,17,2005,9,13,22,35986,28294.994140625
431,17,2005,9,13,23,32089,33639.49609375
432,17,2005,9,14,0,29083,30911.8203125
433,17,2005,9,14,1,27263,27140.587890625
434,17,2005,9,14,2,26272,23121.841796875
435,17,2005,9,14,3,25807,22830.3125
436,17,2005,9,14,4,26008,23629.76171875
437,17,2005,9,14,5,28612,24512.275390625
438,17,2005,9,14,6,33326,29214.796875
439,17,2005,9,14,7,32543,29423.0546875
440,17,2005,9,14,8,31552,30208.30078125
441,17,2005,9,14,9,32182,31924.39453125
442,17,2005,9,14,10,33624,34275.0078125
443,17,2005,9,14,11,36226,33712.015625
444,17,2005,9,14,12,38677,36108.796875
445,17,2005,9,14,13,39299,29831.501953125
446,17,2005,9,14,14,39638,37573.54296875
447,17,2005,9,14,15,38598,38143.30078125
448,17,2005,9,14,16,37906,40607.83203125
449,17,2005,9,14,17,39307,38060.41015625
450,17,2005,9,14,18,39537,42233.6796875
451,17,2005,9,14,19,39544,39714.0390625
452,17,2005,9,14,20,40271,38632.26171875
453,17,2005,9,14,21,39096,41750.1328125
454,17,2005,9,14,22,35954,37566.14453125
455,17,2005,9,14,23,31950,33771.87109375
456,17,2005,9,15,0,29730,31041.68359375
457,17,2005,9,15,1,28114,26882.00390625
458,17,2005,9,15,2,27268,26420.19140625
459,17,2005,9,15,3,26835,26292.861328125
460,17,2005,9,15,4,27127,23699.07421875
461,17,2005,9,15,5,29830,24580.681640625
462,17,2005,9,15,6,34816,31538.46875
463,17,2005,9,15,7,34277,29477.21875
464,17,2005,9,15,8,33956,33817.8203125
465,17,2005,9,15,9,34057,31443.5390625
466,17,2005,9,15,10,35504,33760.5859375
467,17,2005,9,15,11,37211,36146.84375
468,17,2005,9,15,12,39428,38238.21875
469,17,2005,9,15,13,40659,40176.57421875
470,17,2005,9,15,14,40315,37392.77734375
471,17,2005,9,15,15,41998,38307.30078125
472,17,2005,9,15,16,44353,40830.12109375
473,17,2005,9,15,17,44430,42346.43359375
474,17,2005,9,15,18,44252,46735.90234375
475,17,2005,9,15,19,43867,42751.73046875
476,17,2005,9,15,20,44019,38684.59765625
477,17,2005,9,15,21,41981,36756.67578125
478,17,2005,9,15,22,37513,34682.53125
479,17,2005,9,15,23,33420,31653.40234375
480,17,2005,9,16,0,30420,31049.14453125
481,17,2005,9,16,1,28608,26879.05859375
482,17,2005,9,16,2,27537,23160.7265625
483,17,2005,9,16,3,27003,22845.779296875
484,17,2005,9,16,4,27189,23654.43359375
485,17,2005,9,16,5,29791,24554.060546875
486,17,2005,9,16,6,34992,29258.72265625
487,17,2005,9,16,7,34870,29457.140625
488,17,2005,9,16,8,34368,33814.46484375
489,17,2005,9,16,9,34965,31461.3515625
490,17,2005,9,16,10,36744,36404.9921875
491,17,2005,9,16,11,38826,38135.765625
492,17,2005,9,16,12,41737,41773.11328125
493,17,2005,9,16,13,43728,34815.25
494,17,2005,9,16,14,44662,41610.08203125
495,17,2005,9,16,15,46138,37229.87890625
496,17,2005,9,16,16,47381,41965.98046875
497,17,2005,9,16,17,47308,43094.25390625
498,17,2005,9,16,18,46085,43217.29296875
499,17,2005,9,16,19,44164,38006.34765625
500,17,2005,9,16,20,42631,37672.55078125
501,17,2005,9,16,21,39582,34251.84765625
502,17,2005,9,16,22,36881,32285.8046875
503,17,2005,9,16,23,32547,28530.16015625
504,17,2005,12,25,0,33318,31826.51953125
505,17,2005,12,25,1,31993,30406.33984375
506,17,2005,12,25,2,31625,29152.16796875
507,17,2005,12,25,3,31349,29657.140625
508,17,2005,12,25,4,31350,30397.814453125
509,17,2005,12,25,5,31923,32531.4609375
510,17,2005,12,25,6,32501,34842.37890625
511,17,2005,12,25,7,37331,33242.921875
512,17,2005,12,25,8,39418,33390.1640625
513,17,2005,12,25,9,39876,29237.3125
514,17,2005,12,25,10,38706,33704.7734375
515,17,2005,12,25,11,36752,32694.90234375
516,17,2005,12,25,12,35390,27722.013671875
517,17,2005,12,25,13,33632,29105.69921875
518,17,2005,12,25,14,31414,28693.93359375
519,17,2005,12,25,15,30058,29129.169921875
520,17,2005,12,25,16,29691,28764.078125
521,17,2005,12,25,17,29747,33218.77734375
522,17,2005,12,25,18,30841,31353.09765625
523,17,2005,12,25,19,32200,29510.5234375
524,17,2005,12,25,20,31861,32465.80859375
525,17,2005,12,25,21,31488,30805.951171875
526,17,2005,12,25,22,30338,30578.525390625
527,17,2005,12,25,23,28688,28400.5625
528,17,2005,12,26,0,27093,26380.4453125
529,17,2005,12,26,1,26451,25847.56640625
530,17,2005,12,26,2,26242,23357.55859375
531,17,2005,12,26,3,26444,25872.6015625
532,17,2005,12,26,4,27307,26856.92578125
533,17,2005,12,26,5,29292,29382.82421875
534,17,2005,12,26,6,29872,31586.890625
535,17,2005,12,26,7,30947,31337.17578125
536,17,2005,12,26,8,34216,29665.955078125
537,17,2005,12,26,9,35440,30464.912109375
538,17,2005,12,26,10,34992,33394.65234375
539,17,2005,12,26,11,34005,31831.35546875
540,17,2005,12,26,12,33171,30838.3359375
541,17,2005,12,26,13,31956,26623.5
542,17,2005,12,26,14,30716,26354.625
543,17,2005,12,26,15,30616,27415.423828125
544,17,2005,12,26,16,32827,29353.39453125
545,17,2005,12,26,17,32967,32355.1015625
546,17,2005,12,26,18,35461,30725.19140625
547,17,2005,12,26,19,37559,33578.47265625
548,17,2005,12,26,20,41026,38648.67578125
549,17,2005,12,26,21,39822,31206.7265625
550,17,2005,12,26,22,38079,31762.92578125
551,17,2005,12,26,23,35887,29523.0
552,17,2005,12,27,0,34471,29562.7265625
553,17,2005,12,27,1,33784,29128.904296875
554,17,2005,12,27,2,33916,29435.197265625
555,17,2005,12,27,3,34602,30247.994140625
556,17,2005,12,27,4,36280,31464.4921875
557,17,2005,12,27,5,39326,31757.484375
558,17,2005,12,27,6,43360,44472.5859375
559,17,2005,12,27,7,44541,41547.08984375
560,17,2005,12,27,8,44281,36645.80859375
561,17,2005,12,27,9,41949,31233.75390625
562,17,2005,12,27,10,38936,30660.361328125
563,17,2005,12,27,11,36466,32558.744140625
564,17,2005,12,27,12,34903,27444.3203125
565,17,2005,12,27,13,33446,26561.7578125
566,17,2005,12,27,14,32527,27485.6328125
567,17,2005,12,27,15,31920,30032.609375
568,17,2005,12,27,16,33838,32455.248046875
569,17,2005,12,27,17,36586,30625.03125
570,17,2005,12,27,18,38508,37580.6484375
571,17,2005,12,27,19,41398,33847.0546875
572,17,2005,12,27,20,43121,34400.23046875
573,17,2005,12,27,21,44619,39541.44921875
574,17,2005,12,27,22,43064,32211.7578125
575,17,2005,12,27,23,40806,35245.796875
576,17,2005,12,28,0,39243,34239.99609375
577,17,2005,12,28,1,38465,35975.8671875
578,17,2005,12,28,2,38602,34718.79296875
579,17,2005,12,28,3,39228,35173.171875
580,17,2005,12,28,4,39967,34209.796875
581,17,2005,12,28,5,42832,34496.92578125
582,17,2005,12,28,6,46267,42714.90234375
583,17,2005,12,28,7,46464,41549.73828125
584,17,2005,12,28,8,44629,36618.33203125
585,17,2005,12,28,9,42029,33206.46484375
586,17,2005,12,28,10,38107,34452.19140625
587,17,2005,12,28,11,34819,31844.994140625
588,17,2005,12,28,12,32843,26654.521484375
589,17,2005,12,28,13,31790,29569.60546875
590,17,2005,12,28,14,30425,25924.51171875
591,17,2005,12,28,15,30514,25842.37109375
592,17,2005,12,28,16,32254,27154.107421875
593,17,2005,12,28,17,34045,32538.33203125
594,17,2005,12,28,18,35969,32211.16796875
595,17,2005,12,28,19,35776,31847.8515625
596,17,2005,12,28,20,36861,31064.658203125
597,17,2005,12,28,21,37188,29565.787109375
598,17,2005,12,28,22,34908,27804.294921875
599,17,2005,12,28,23,32187,25437.162109375
600,17,2005,12,29,0,29334,23752.90625
601,17,2005,12,29,1,28080,22808.6484375
602,17,2005,12,29,2,27181,23501.75
603,17,2005,12,29,3,27103,24684.890625
604,17,2005,12,29,4,28291,25754.78125
605,17,2005,12,29,5,30661,28492.787109375
606,17,2005,12,29,6,32187,28120.671875
607,17,2005,12,29,7,32881,29250.720703125
608,17,2005,12,29,8,33325,29393.212890625
609,17,2005,12,29,9,34842,28614.88671875
610,17,2005,12,29,10,34252,27812.98046875
